currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,0.3,,,,,,,,,0,0,0,0,0,13,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-2.3,2.3,0.3,-1.9999999999999998,-0.8499999999999999,certain,certain,-0.8499999999999999,75.66458333333334,269.89915255701635,None,269.89915255701635,None,269.89915255701635,None,269.89915255701635,None,269.89915255701635,None,269.89915255701635,None,269.89915255701635,None,3,269.89915255701635,None,271.4997750519542,None,271.4997750519542,None,271.4997750519542,None,271.4997750519542,None,271.4997750519542,None,271.4997750519542,None,271.4997750519542,None,275.48464465572033,None,275.48464465572033,None,275.48464465572033,None,275.48464465572033,None,275.48464465572033,None,275.48464465572033,None,275.48464465572033,None,276.48504783422686,None,1.5675548114813864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,13.7,,,,,,,,,0,0,0,0,0,14,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-2.3,2.3,13.7,11.399999999999999,5.699999999999999,gamble,win,13.7,89.36458333333334,278.50243987038266,None,278.50243987038266,None,278.50243987038266,None,278.50243987038266,None,278.50243987038266,None,278.50243987038266,None,278.50243987038266,None,1,278.50243987038266,None,279.36946997372434,None,279.36946997372434,None,279.36946997372434,None,279.36946997372434,None,279.36946997372434,None,279.36946997372434,None,279.36946997372434,None,283.3710145317018,None,283.3710145317018,None,283.3710145317018,None,283.3710145317018,None,283.3710145317018,None,283.3710145317018,None,283.3710145317018,None,292.8579246670706,None,0.8339397010859102,284.35467587958556,None,285.35510721674655,None,0.97,7.50280113122426,288.35620955820195,None,None,288.35620955820195,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,10.9,,,,,,,,,0,0,0,0,0,15,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.97,-0.030000000000000027,-2.33,2.7500000000000004,10.9,8.15,4.075,gamble,win,10.9,100.26458333333335,294.87536822038237,None,294.87536822038237,None,294.87536822038237,None,294.87536822038237,None,294.87536822038237,None,294.87536822038237,None,294.87536822038237,None,1,294.87536822038237,None,296.04250366217457,None,296.04250366217457,None,296.04250366217457,None,296.04250366217457,None,296.04250366217457,None,296.04250366217457,None,296.04250366217457,None,300.02733326808084,None,300.02733326808084,None,300.02733326808084,None,300.02733326808084,None,300.02733326808084,None,300.02733326808084,None,300.02733326808084,None,301.02780620288104,None,1.134068398270756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.97,-0.030000000000000027,-2.3600000000000003,-0.30166666666666675,1.1,0.7983333333333333,0.9491666666666667,gamble,lose,0.7983333333333333,101.06291666666668,303.0451563212555,None,303.0451563212555,None,303.0451563212555,None,303.0451563212555,None,303.0451563212555,None,303.0451563212555,None,303.0451563212555,None,1,303.0451563212555,None,304.71247287339065,None,304.71247287339065,None,304.71247287339065,None,304.71247287339065,None,304.71247287339065,None,304.71247287339065,None,304.71247287339065,None,308.6973613561131,None,308.6973613561131,None,308.6973613561131,None,308.6973613561131,None,308.6973613561131,None,308.6973613561131,None,308.6973613561131,None,318.2010021227179,None,1.6342152705183253,309.6977546152193,None,310.69806403887924,None,0.92,7.502876967191696,313.69923005695455,None,None,313.69923005695455,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.92,-0.07999999999999996,-2.4400000000000004,3.5599999999999996,6.3,2.74,1.37,gamble,win,6.3,107.36291666666668,320.23527326225303,None,320.23527326225303,None,320.23527326225303,None,320.23527326225303,None,320.23527326225303,None,320.23527326225303,None,320.23527326225303,None,1,320.23527326225303,None,321.4355445438996,None,321.4355445438996,None,321.4355445438996,None,321.4355445438996,None,321.4355445438996,None,321.4355445438996,None,321.4355445438996,None,325.4203757495852,None,325.4203757495852,None,325.4203757495852,None,325.4203757495852,None,325.4203757495852,None,325.4203757495852,None,325.4203757495852,None,326.4207907676464,None,1.1669860096881166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,9.7,,,,,,,,,0,0,0,0,0,18,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.92,-0.07999999999999996,-2.5200000000000005,3.6399999999999997,9.7,6.06,3.03,gamble,win,9.7,117.06291666666668,328.4382506401744,None,328.4382506401744,None,328.4382506401744,None,328.4382506401744,None,328.4382506401744,None,328.4382506401744,None,328.4382506401744,None,1,328.4382506401744,None,329.4052370338468,None,329.4052370338468,None,329.4052370338468,None,329.4052370338468,None,329.4052370338468,None,329.4052370338468,None,329.4052370338468,None,333.3900925582275,None,333.3900925582275,None,333.3900925582275,None,333.3900925582275,None,333.3900925582275,None,333.3900925582275,None,333.3900925582275,None,334.39052325545345,None,0.933892791508697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.92,-0.07999999999999996,-2.6000000000000005,3.7199999999999998,2.9,-0.8199999999999998,1.04,gamble,win,2.9,119.96291666666669,336.4079191313358,None,336.4079191313358,None,336.4079191313358,None,336.4079191313358,None,336.4079191313358,None,336.4079191313358,None,336.4079191313358,None,1,336.4079191313358,None,337.82517568662297,None,337.82517568662297,None,337.82517568662297,None,337.82517568662297,None,337.82517568662297,None,337.82517568662297,None,337.82517568662297,None,341.80997553409543,None,341.80997553409543,None,341.80997553409543,None,341.80997553409543,None,341.80997553409543,None,341.80997553409543,None,341.80997553409543,None,351.3136636582203,None,1.3842023111646995,342.8103633534629,None,343.81074221339077,None,1.0,7.502877287217416,346.8118925523013,None,None,346.8118925523013,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,3.9,,,,,,,,,0,0,0,0,0,20,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-2.6000000000000005,2.6000000000000005,3.9,1.2999999999999994,0.6499999999999997,gamble,win,3.9,123.86291666666669,353.33109505218454,None,353.33109505218454,None,353.33109505218454,None,353.33109505218454,None,353.33109505218454,None,353.33109505218454,None,353.33109505218454,None,1,353.33109505218454,None,354.6982134708669,None,354.6982134708669,None,354.6982134708669,None,354.6982134708669,None,354.6982134708669,None,354.6982134708669,None,354.6982134708669,None,358.6831445113057,None,358.6831445113057,None,358.6831445113057,None,358.6831445113057,None,358.6831445113057,None,358.6831445113057,None,358.6831445113057,None,359.6835275309859,None,1.3340891331899911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,13.3,,,,,,,,,0,0,0,0,0,21,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-2.6000000000000005,-0.2166666666666667,13.3,13.083333333333334,6.541666666666667,gamble,lose,13.083333333333334,136.94625000000002,361.70092340698466,None,361.70092340698466,None,361.70092340698466,None,361.70092340698466,None,361.70092340698466,None,361.70092340698466,None,361.70092340698466,None,1,361.70092340698466,None,362.6346082095988,None,362.6346082095988,None,362.6346082095988,None,362.6346082095988,None,362.6346082095988,None,362.6346082095988,None,362.6346082095988,None,366.6194634140702,None,366.6194634140702,None,366.6194634140702,None,366.6194634140702,None,366.6194634140702,None,366.6194634140702,None,366.6194634140702,None,376.12310066085774,None,0.9006289585959166,367.61985091352835,None,368.6202316932613,None,0.98,7.502782572177239,371.6213794723153,None,None,371.6213794723153,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,6.1,,,,,,,,,0,0,0,0,0,22,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.98,-0.020000000000000018,-2.6200000000000006,-0.28833333333333344,6.1,5.8116666666666665,2.9058333333333333,gamble,lose,5.8116666666666665,142.7579166666667,378.14053621469066,None,378.14053621469066,None,378.14053621469066,None,378.14053621469066,None,378.14053621469066,None,378.14053621469066,None,378.14053621469066,None,1,378.14053621469066,None,379.25768359180074,None,379.25768359180074,None,379.25768359180074,None,379.25768359180074,None,379.25768359180074,None,379.25768359180074,None,379.25768359180074,None,383.25915807357524,None,383.25915807357524,None,383.25915807357524,None,383.25915807357524,None,383.25915807357524,None,383.25915807357524,None,383.25915807357524,None,384.2429541342426,None,1.0840409757802263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,5.5,,,,,,,,,0,0,0,0,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.98,-0.020000000000000018,-2.6400000000000006,2.920000000000001,5.5,2.579999999999999,1.2899999999999996,gamble,win,5.5,148.2579166666667,386.2603365709074,None,386.2603365709074,None,386.2603365709074,None,386.2603365709074,None,386.2603365709074,None,386.2603365709074,None,386.2603365709074,None,1,386.2603365709074,None,387.14398563152645,None,387.14398563152645,None,387.14398563152645,None,387.14398563152645,None,387.14398563152645,None,387.14398563152645,None,387.14398563152645,None,391.14550875057466,None,391.14550875057466,None,391.14550875057466,None,391.14550875057466,None,391.14550875057466,None,391.14550875057466,None,391.14550875057466,None,400.63247520290315,None,0.8506024959497154,392.12922097579576,None,393.12960239546373,None,1.0,7.502811050624587,396.1307988119079,None,None,396.1307988119079,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,13.9,,,,,,,,,0,0,0,0,0,24,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,-2.6400000000000006,2.6400000000000006,13.9,11.26,5.63,gamble,win,13.9,162.1579166666667,402.6499024372315,None,402.6499024372315,None,402.6499024372315,None,402.6499024372315,None,402.6499024372315,None,402.6499024372315,None,402.6499024372315,None,1,402.6499024372315,None,403.93377119803336,None,403.93377119803336,None,403.93377119803336,None,403.93377119803336,None,403.93377119803336,None,403.93377119803336,None,403.93377119803336,None,407.9185870446963,None,407.9185870446963,None,407.9185870446963,None,407.9185870446963,None,407.9185870446963,None,407.9185870446963,None,407.9185870446963,None,408.91897422412876,None,1.250789878075011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,-0.9,,,,,,,,,0,0,0,0,0,25,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,-2.6400000000000006,2.6400000000000006,-0.9,-3.5400000000000005,-2.22,certain,certain,-2.22,159.9379166666667,410.93643633648753,None,410.93643633648753,None,410.93643633648753,None,410.93643633648753,None,410.93643633648753,None,410.93643633648753,None,410.93643633648753,None,3,410.93643633648753,None,413.7541554592317,None,413.7541554592317,None,413.7541554592317,None,413.7541554592317,None,413.7541554592317,None,413.7541554592317,None,413.7541554592317,None,417.73904106218833,None,417.73904106218833,None,417.73904106218833,None,417.73904106218833,None,417.73904106218833,None,417.73904106218833,None,417.73904106218833,None,418.7394496804336,None,2.7850306192412972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,-2.6400000000000006,-0.22000000000000006,4.1,3.8799999999999994,1.9399999999999997,gamble,lose,3.8799999999999994,163.8179166666667,420.75684299645945,None,420.75684299645945,None,420.75684299645945,None,420.75684299645945,None,420.75684299645945,None,420.75684299645945,None,420.75684299645945,None,1,420.75684299645945,None,421.8406299056951,None,421.8406299056951,None,421.8406299056951,None,421.8406299056951,None,421.8406299056951,None,421.8406299056951,None,421.8406299056951,None,425.8254351929063,None,425.8254351929063,None,425.8254351929063,None,425.8254351929063,None,425.8254351929063,None,425.8254351929063,None,425.8254351929063,None,435.3290967583889,None,1.0506904273061082,426.8258156526135,None,427.8263033067342,None,0.94,7.502639859798364,430.82735221099574,None,None,430.82735221099574,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,3.1,,,,,,,,,0,1,1,1,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.7152263271855,None,1.0,5.5176198640838265,445.73309449804947,None,4,2.484461945365183,445.73309449804947,None,448.2340109293582,None,False,False,True,1.0,1.0,1.0,3.5833333333333335,0.775,-2.8083333333333336,-1.0166666666666668,gamble,win,0.775,164.5929166666667,451.26853325555567,None,451.26853325555567,None,451.26853325555567,None,451.26853325555567,None,451.26853325555567,None,451.26853325555567,None,451.26853325555567,None,1,451.26853325555567,None,452.76911722449586,None,452.76911722449586,None,452.76911722449586,None,452.76911722449586,None,452.76911722449586,None,452.76911722449586,None,452.76911722449586,None,456.77059906581417,None,456.77059906581417,None,456.77059906581417,None,456.77059906581417,None,456.77059906581417,None,456.77059906581417,None,456.77059906581417,None,457.75431097100955,None,1.467503486201167,,,,,,,,,,,,437.32987271714956,None,4,5.368904243805446,437.32987271714956,None,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,1,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,2.0,-16.0,2.175,-13.825,-5.824999999999999,certain,certain,-5.824999999999999,158.7679166666667,459.77181692107115,None,459.77181692107115,None,459.77181692107115,None,459.77181692107115,None,459.77181692107115,None,459.77181692107115,None,459.77181692107115,None,3,459.77181692107115,None,461.63917724695057,None,461.63917724695057,None,461.63917724695057,None,461.63917724695057,None,461.63917724695057,None,461.63917724695057,None,461.63917724695057,None,465.64064308907837,None,465.64064308907837,None,465.64064308907837,None,465.64064308907837,None,465.64064308907837,None,465.64064308907837,None,465.64064308907837,None,475.12763194018044,None,1.8343758380506188,466.62437131337356,None,467.62475305306725,None,0.84,7.502845928771421,470.625897312304,None,None,470.625897312304,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,7.1,,,,,,,,,0,1,1,1,0,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.84,0.84,2.84,-14.6,1.775,-12.825,-5.5249999999999995,certain,certain,-5.5249999999999995,153.2429166666667,477.1663646027446,None,477.1663646027446,None,477.1663646027446,None,477.1663646027446,None,477.1663646027446,None,477.1663646027446,None,477.1663646027446,None,3,477.1663646027446,None,479.195891354233,None,479.195891354233,None,479.195891354233,None,479.195891354233,None,479.195891354233,None,479.195891354233,None,479.195891354233,None,483.1974221529672,None,483.1974221529672,None,483.1974221529672,None,483.1974221529672,None,483.1974221529672,None,483.1974221529672,None,483.1974221529672,None,484.18112669850234,None,1.9964376292191446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,1.9,,,,,,,,,0,1,1,1,0,3,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.84,0.84,3.6799999999999997,-15.44,0.475,-14.965,-7.245,certain,certain,-7.245,145.9979166666667,486.1985177746974,None,486.1985177746974,None,486.1985177746974,None,486.1985177746974,None,486.1985177746974,None,486.1985177746974,None,486.1985177746974,None,3,486.1985177746974,None,488.31604785157833,None,488.31604785157833,None,488.31604785157833,None,488.31604785157833,None,488.31604785157833,None,488.31604785157833,None,488.31604785157833,None,492.33420208713505,None,492.33420208713505,None,492.33420208713505,None,492.33420208713505,None,492.33420208713505,None,492.33420208713505,None,492.33420208713505,None,501.8211861385498,None,2.0844291150569916,493.3179040729301,None,494.31829157238826,None,0.75,7.502868327661417,497.31948894879315,None,None,497.31948894879315,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.75,0.75,4.43,2.9941666666666666,1.675,-1.3191666666666666,0.17791666666666672,gamble,win,1.675,147.6729166666667,503.83863993140403,None,503.83863993140403,None,503.83863993140403,None,503.83863993140403,None,503.83863993140403,None,503.83863993140403,None,503.83863993140403,None,1,503.83863993140403,None,505.0891591038089,None,505.0891591038089,None,505.0891591038089,None,505.0891591038089,None,505.0891591038089,None,505.0891591038089,None,505.0891591038089,None,509.07398135005496,None,509.07398135005496,None,509.07398135005496,None,509.07398135005496,None,509.07398135005496,None,509.07398135005496,None,509.07398135005496,None,510.07433525135275,None,1.2174114910885692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,5.9,,,,,,,,,0,1,1,1,0,5,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.75,0.75,5.18,-15.68,1.475,-14.205,-6.365,certain,certain,-6.365,141.3079166666667,512.091757045826,None,512.091757045826,None,512.091757045826,None,512.091757045826,None,512.091757045826,None,512.091757045826,None,512.091757045826,None,3,512.091757045826,None,513.7424120830838,None,513.7424120830838,None,513.7424120830838,None,513.7424120830838,None,513.7424120830838,None,513.7424120830838,None,513.7424120830838,None,517.7439156832406,None,517.7439156832406,None,517.7439156832406,None,517.7439156832406,None,517.7439156832406,None,517.7439156832406,None,517.7439156832406,None,518.7276387878228,None,1.6175684748450294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,0.1,,,,,,,,,0,1,1,1,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.75,0.75,5.93,3.1191666666666666,0.025,-3.0941666666666667,-1.5345833333333334,certain,certain,-1.5345833333333334,139.77333333333337,520.745059942361,None,520.745059942361,None,520.745059942361,None,520.745059942361,None,520.745059942361,None,520.745059942361,None,520.745059942361,None,3,520.745059942361,None,522.7458506204421,None,522.7458506204421,None,522.7458506204421,None,522.7458506204421,None,522.7458506204421,None,522.7458506204421,None,522.7458506204421,None,526.7306847060099,None,526.7306847060099,None,526.7306847060099,None,526.7306847060099,None,526.7306847060099,None,526.7306847060099,None,526.7306847060099,None,536.2343145932537,None,1.967703475500457,527.7310664457036,None,528.7314638646785,None,0.8,7.5028075309237465,531.7326471618144,None,None,531.7326471618144,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,6.5,,,,,,,,,0,1,1,1,0,7,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.8,0.8,6.7299999999999995,-17.93,1.625,-16.305,-7.34,gamble,lose,-16.305,123.46833333333336,538.2517555867089,None,538.2517555867089,None,538.2517555867089,None,538.2517555867089,None,538.2517555867089,None,538.2517555867089,None,538.2517555867089,None,1,538.2517555867089,None,540.4359672414139,None,540.4359672414139,None,540.4359672414139,None,540.4359672414139,None,540.4359672414139,None,540.4359672414139,None,540.4359672414139,None,544.4375082795741,None,544.4375082795741,None,544.4375082795741,None,544.4375082795741,None,544.4375082795741,None,544.4375082795741,None,544.4375082795741,None,545.4211923462572,None,2.151129891979508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,10.1,,,,,,,,,0,1,1,1,0,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.8,0.8,7.529999999999999,-18.73,2.525,-16.205000000000002,-6.840000000000001,gamble,lose,-16.205000000000002,107.26333333333336,547.4386442191899,None,547.4386442191899,None,547.4386442191899,None,547.4386442191899,None,547.4386442191899,None,547.4386442191899,None,547.4386442191899,None,1,547.4386442191899,None,549.0392663942184,None,549.0392663942184,None,549.0392663942184,None,549.0392663942184,None,549.0392663942184,None,549.0392663942184,None,549.0392663942184,None,553.0407898332924,None,553.0407898332924,None,553.0407898332924,None,553.0407898332924,None,553.0407898332924,None,553.0407898332924,None,553.0407898332924,None,562.5277514858171,None,1.5675349725643173,554.0244505412411,None,555.0248326008441,None,0.58,7.502885606721975,558.0259797399631,None,None,558.0259797399631,None,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
,,,2,0,13.3,,,,,,,,,0,1,1,1,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.58,0.58,8.11,2.705833333333333,3.325,0.6191666666666671,1.9720833333333336,gamble,win,3.325,110.58833333333337,564.5451876795851,None,564.5451876795851,None,564.5451876795851,None,564.5451876795851,None,564.5451876795851,None,564.5451876795851,None,564.5451876795851,None,1,564.5451876795851,None,565.6789104962954,None,565.6789104962954,None,565.6789104962954,None,565.6789104962954,None,565.6789104962954,None,565.6789104962954,None,565.6789104962954,None,569.6638104984304,None,569.6638104984304,None,569.6638104984304,None,569.6638104984304,None,569.6638104984304,None,569.6638104984304,None,569.6638104984304,None,570.6641506403685,None,1.1006823317147791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23911,2019_Sep_26_1612,Mmi_3levels,3.1.5,59.99136169494579,
