currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,11.3,,,,,,,,,0,1,1,1,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.44,0.44,8.7,2.265,2.825,0.56,1.6925000000000001,gamble,win,2.825,151.49750000000003,744.5529181489874,None,744.5529181489874,None,744.5529181489874,None,744.5529181489874,None,744.5529181489874,None,744.5529181489874,None,744.5529181489874,None,1,744.5529181489874,None,745.6867392004133,None,745.6867392004133,None,745.6867392004133,None,745.6867392004133,None,745.6867392004133,None,745.6867392004133,None,745.6867392004133,None,749.6715339281145,None,749.6715339281145,None,749.6715339281145,None,749.6715339281145,None,749.6715339281145,None,749.6715339281145,None,749.6715339281145,None,750.6719249473463,None,1.1006698524179228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,2.1,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.44,0.44,9.139999999999999,2.3016666666666667,0.525,-1.7766666666666668,-0.6258333333333335,gamble,win,0.525,152.02250000000004,752.6893905795696,None,752.6893905795696,None,752.6893905795696,None,752.6893905795696,None,752.6893905795696,None,752.6893905795696,None,752.6893905795696,None,1,752.6893905795696,None,755.156963822079,None,755.156963822079,None,755.156963822079,None,755.156963822079,None,755.156963822079,None,755.156963822079,None,755.156963822079,None,759.14186350421,None,759.14186350421,None,759.14186350421,None,759.14186350421,None,759.14186350421,None,759.14186350421,None,759.14186350421,None,768.6454412341591,None,2.434502999200049,760.1422004463093,None,761.1425924254872,None,0.47,7.502824809947924,764.1437155658277,None,None,764.1437155658277,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,11.5,,,,,,,,,0,1,1,1,0,19,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.47,0.47,9.61,-16.189999999999998,11.5,-4.689999999999998,-2.344999999999999,gamble,lose,-4.689999999999998,147.33250000000004,770.6628582289704,None,770.6628582289704,None,770.6628582289704,None,770.6628582289704,None,770.6628582289704,None,770.6628582289704,None,770.6628582289704,None,1,770.6628582289704,None,773.0971465195762,None,773.0971465195762,None,773.0971465195762,None,773.0971465195762,None,773.0971465195762,None,773.0971465195762,None,773.0971465195762,None,777.0986677187684,None,777.0986677187684,None,777.0986677187684,None,777.0986677187684,None,777.0986677187684,None,777.0986677187684,None,777.0986677187684,None,778.0823754642151,None,2.4011876489130373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,1.7,,,,,,,,,0,1,1,1,0,20,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.47,0.47,10.08,2.485,0.425,-2.06,-0.8175,gamble,win,0.425,147.75750000000005,780.0998314969474,None,780.0998314969474,None,780.0998314969474,None,780.0998314969474,None,780.0998314969474,None,780.0998314969474,None,780.0998314969474,None,None,780.0998314969474,None,783.1010013548075,None,783.1010013548075,None,783.1010013548075,None,783.1010013548075,None,783.1010013548075,None,783.1010013548075,None,783.1010013548075,None,787.0858079218815,None,787.0858079218815,None,787.0858079218815,None,787.0858079218815,None,787.0858079218815,None,787.0858079218815,None,787.0858079218815,None,796.5894822866976,None,,788.0861915815003,None,789.086617798861,None,0.47,7.502725615213421,792.087706061051,None,None,792.087706061051,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,21,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.47,0.47,10.55,-17.130000000000003,5.7,-11.430000000000003,-2.8650000000000015,certain,certain,-2.8650000000000015,144.89250000000004,798.6068685631399,None,798.6068685631399,None,798.6068685631399,None,798.6068685631399,None,798.6068685631399,None,798.6068685631399,None,798.6068685631399,None,3,798.6068685631399,None,800.1908049044432,None,800.1908049044432,None,800.1908049044432,None,800.1908049044432,None,800.1908049044432,None,800.1908049044432,None,800.1908049044432,None,804.1923309033809,None,804.1923309033809,None,804.1923309033809,None,804.1923309033809,None,804.1923309033809,None,804.1923309033809,None,804.1923309033809,None,805.1760546479745,None,1.550861618230556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,3.5,,,,,,,,,0,1,1,1,0,22,22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.47,0.47,11.020000000000001,2.5633333333333335,0.875,-1.6883333333333335,-0.40666666666666673,gamble,win,0.875,145.76750000000004,807.1934825222052,None,807.1934825222052,None,807.1934825222052,None,807.1934825222052,None,807.1934825222052,None,807.1934825222052,None,807.1934825222052,None,1,807.1934825222052,None,809.9945490895516,None,809.9945490895516,None,809.9945490895516,None,809.9945490895516,None,809.9945490895516,None,809.9945490895516,None,809.9945490895516,None,813.9794570912381,None,813.9794570912381,None,813.9794570912381,None,813.9794570912381,None,813.9794570912381,None,813.9794570912381,None,813.9794570912381,None,823.4830229818181,None,2.767964645718166,814.9797725944773,None,815.9802231305439,None,0.46,7.502660018697497,818.981338591293,None,None,818.981338591293,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,-0.9,,,,,,,,,0,1,1,1,0,23,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.46,0.46,11.480000000000002,-17.92,-0.9,-18.82,-9.86,certain,certain,-9.86,135.90750000000003,825.5004607755218,None,825.5004607755218,None,825.5004607755218,None,825.5004607755218,None,825.5004607755218,None,825.5004607755218,None,825.5004607755218,None,3,825.5004607755218,None,828.2348371254484,None,828.2348371254484,None,828.2348371254484,None,828.2348371254484,None,828.2348371254484,None,828.2348371254484,None,828.2348371254484,None,832.2363628044077,None,832.2363628044077,None,832.2363628044077,None,832.2363628044077,None,832.2363628044077,None,832.2363628044077,None,832.2363628044077,None,833.220069909883,None,2.7012805079793907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,5.1,,,,,,,,,0,1,1,1,0,24,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.46,0.46,11.940000000000003,2.6050000000000004,1.275,-1.3300000000000005,-0.027500000000000302,gamble,win,1.275,137.18250000000003,835.2375109034183,None,835.2375109034183,None,835.2375109034183,None,835.2375109034183,None,835.2375109034183,None,835.2375109034183,None,835.2375109034183,None,None,835.2375109034183,None,838.2386513228412,None,838.2386513228412,None,838.2386513228412,None,838.2386513228412,None,838.2386513228412,None,838.2386513228412,None,838.2386513228412,None,842.223502367553,None,842.223502367553,None,842.223502367553,None,842.223502367553,None,842.223502367553,None,842.223502367553,None,842.223502367553,None,843.2238882670536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,7.3,,,,,,,,,0,1,1,1,0,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.46,0.46,12.400000000000004,-18.840000000000003,7.3,-11.540000000000003,-2.1200000000000014,certain,certain,-2.1200000000000014,135.06250000000003,845.2413231809114,None,845.2413231809114,None,845.2413231809114,None,845.2413231809114,None,845.2413231809114,None,845.2413231809114,None,845.2413231809114,None,3,845.2413231809114,None,846.6918541287087,None,846.6918541287087,None,846.6918541287087,None,846.6918541287087,None,846.6918541287087,None,846.6918541287087,None,846.6918541287087,None,850.6934002865746,None,850.6934002865746,None,850.6934002865746,None,850.6934002865746,None,850.6934002865746,None,850.6934002865746,None,850.6934002865746,None,860.1804051368781,None,1.4174386256599973,851.6771102718994,None,852.6774878518445,None,0.47,7.502792491661239,855.6786237915039,None,None,855.6786237915039,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,2,0,7.5,,,,,,,,,0,1,1,1,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.47,0.47,12.870000000000005,-19.450000000000003,7.5,-11.950000000000003,-2.2250000000000014,certain,certain,-2.2250000000000014,132.83750000000003,862.1977866135749,None,862.1977866135749,None,862.1977866135749,None,862.1977866135749,None,862.1977866135749,None,862.1977866135749,None,862.1977866135749,None,3,862.1977866135749,None,863.6983616230282,None,863.6983616230282,None,863.6983616230282,None,863.6983616230282,None,863.6983616230282,None,863.6983616230282,None,863.6983616230282,None,867.6998681030054,None,867.6998681030054,None,867.6998681030054,None,867.6998681030054,None,867.6998681030054,None,867.6998681030054,None,867.6998681030054,None,868.6835928075488,None,1.4674730878286937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,6.5,,,,,,,,,0,2,2,2,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.1209126171198,None,0.47,4.267625463737204,882.1220863147719,None,4,882.1220863147719,None,883.3892721218617,None,True,True,True,0.47,-0.53,-0.53,7.95,6.5,-1.4500000000000002,-0.7250000000000001,gamble,win,6.5,139.33750000000003,886.4237067726935,None,886.4237067726935,None,886.4237067726935,None,886.4237067726935,None,886.4237067726935,None,886.4237067726935,None,886.4237067726935,None,None,886.4237067726935,None,889.4248049543603,None,889.4248049543603,None,889.4248049543603,None,889.4248049543603,None,889.4248049543603,None,889.4248049543603,None,889.4248049543603,None,893.426385350409,None,893.426385350409,None,893.426385350409,None,893.426385350409,None,893.426385350409,None,893.426385350409,None,893.426385350409,None,902.9133146847234,None,,894.4100706970421,None,895.410505873926,None,0.46,7.50247218867662,898.4115819767649,None,None,898.4115819767649,None,870.6843511672632,None,4,8.420102164171112,870.6843511672632,None,1.2506983629027673,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,0.9,,,,,,,,,0,2,2,2,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.46,-0.54,-1.07,-1.9791666666666667,0.9,-1.0791666666666666,-0.08958333333333329,certain,certain,-0.08958333333333329,139.2479166666667,904.9307492785956,None,904.9307492785956,None,904.9307492785956,None,904.9307492785956,None,904.9307492785956,None,904.9307492785956,None,904.9307492785956,None,3,904.9307492785956,None,906.8314780718829,None,906.8314780718829,None,906.8314780718829,None,906.8314780718829,None,906.8314780718829,None,906.8314780718829,None,906.8314780718829,None,910.8163342363223,None,910.8163342363223,None,910.8163342363223,None,910.8163342363223,None,910.8163342363223,None,910.8163342363223,None,910.8163342363223,None,911.816715336081,None,1.8676911882430431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,-0.3,,,,,,,,,0,2,2,2,0,2,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.46,-0.54,-1.61,9.17,-0.3,-9.47,-4.885000000000001,gamble,win,-0.3,138.94791666666669,913.8341518498528,None,913.8341518498528,None,913.8341518498528,None,913.8341518498528,None,913.8341518498528,None,913.8341518498528,None,913.8341518498528,None,None,913.8341518498528,None,916.8352663506485,None,916.8352663506485,None,916.8352663506485,None,916.8352663506485,None,916.8352663506485,None,916.8352663506485,None,916.8352663506485,None,920.8368147483998,None,920.8368147483998,None,920.8368147483998,None,920.8368147483998,None,920.8368147483998,None,920.8368147483998,None,920.8368147483998,None,921.8205269736063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,1.5,,,,,,,,,0,2,2,2,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.46,-0.54,-2.1500000000000004,9.71,1.5,-8.21,-3.3550000000000004,certain,certain,-3.3550000000000004,135.5929166666667,923.8379650872921,None,923.8379650872921,None,923.8379650872921,None,923.8379650872921,None,923.8379650872921,None,923.8379650872921,None,923.8379650872921,None,3,923.8379650872921,None,925.5387041840331,None,925.5387041840331,None,925.5387041840331,None,925.5387041840331,None,925.5387041840331,None,925.5387041840331,None,925.5387041840331,None,929.5402410623938,None,929.5402410623938,None,929.5402410623938,None,929.5402410623938,None,929.5402410623938,None,929.5402410623938,None,929.5402410623938,None,939.0270868811422,None,1.6675507797008322,930.5238531329196,None,931.5242915096314,None,0.42,7.502889766496082,934.5253496934238,None,None,934.5253496934238,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,6.1,,,,,,,,,0,2,2,2,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.42,-0.5800000000000001,-2.7300000000000004,10.850000000000001,6.1,-4.750000000000002,0.6749999999999989,gamble,win,6.1,141.6929166666667,941.0445294745914,None,941.0445294745914,None,941.0445294745914,None,941.0445294745914,None,941.0445294745914,None,941.0445294745914,None,941.0445294745914,None,1,941.0445294745914,None,943.0119388858038,None,943.0119388858038,None,943.0119388858038,None,943.0119388858038,None,943.0119388858038,None,943.0119388858038,None,943.0119388858038,None,946.9967969701429,None,946.9967969701429,None,946.9967969701429,None,946.9967969701429,None,946.9967969701429,None,946.9967969701429,None,946.9967969701429,None,947.997176469984,None,1.9343167690931296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,7.7,,,,,,,,,0,2,2,2,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.42,-0.5800000000000001,-3.3100000000000005,-2.3058333333333336,7.7,5.394166666666667,2.6970833333333335,gamble,lose,5.394166666666667,147.08708333333337,950.0146184234691,None,950.0146184234691,None,950.0146184234691,None,950.0146184234691,None,950.0146184234691,None,950.0146184234691,None,950.0146184234691,None,1,950.0146184234691,None,951.5652093360768,None,951.5652093360768,None,951.5652093360768,None,951.5652093360768,None,951.5652093360768,None,951.5652093360768,None,951.5652093360768,None,955.5667311752368,None,955.5667311752368,None,955.5667311752368,None,955.5667311752368,None,955.5667311752368,None,955.5667311752368,None,955.5667311752368,None,965.0536813084473,None,1.5176893003445002,956.5504446803752,None,957.5508689778399,None,0.44,7.502818730266881,960.5519313214063,None,None,960.5519313214063,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,3.7,,,,,,,,,0,2,2,2,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.44,-0.56,-3.8700000000000006,11.71,3.7,-8.010000000000002,-2.1550000000000007,certain,certain,-2.1550000000000007,144.93208333333337,967.0711712593802,None,967.0711712593802,None,967.0711712593802,None,967.0711712593802,None,967.0711712593802,None,967.0711712593802,None,967.0711712593802,None,3,967.0711712593802,None,969.788824337651,None,969.788824337651,None,969.788824337651,None,969.788824337651,None,969.788824337651,None,969.788824337651,None,969.788824337651,None,973.7903740153306,None,973.7903740153306,None,973.7903740153306,None,973.7903740153306,None,973.7903740153306,None,973.7903740153306,None,973.7903740153306,None,974.7740603219136,None,2.684595314298349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,8.1,,,,,,,,,0,2,2,2,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.44,-0.56,-4.430000000000001,12.270000000000001,8.1,-4.170000000000002,1.964999999999999,gamble,win,8.1,153.03208333333336,976.7914929958897,None,976.7914929958897,None,976.7914929958897,None,976.7914929958897,None,976.7914929958897,None,976.7914929958897,None,976.7914929958897,None,None,976.7914929958897,None,979.7759619808967,None,979.7759619808967,None,979.7759619808967,None,979.7759619808967,None,979.7759619808967,None,979.7759619808967,None,979.7759619808967,None,983.7774994992251,None,983.7774994992251,None,983.7774994992251,None,983.7774994992251,None,983.7774994992251,None,983.7774994992251,None,983.7774994992251,None,993.2811143472027,None,,984.777870679507,None,985.7782604188033,None,0.42,7.502742894295807,988.77938099928,None,None,988.77938099928,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,4.7,,,,,,,,,0,2,2,2,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.42,-0.5800000000000001,-5.010000000000001,-2.4475000000000002,4.7,2.2525,1.12625,gamble,lose,2.2525,155.28458333333336,995.298554060806,None,995.298554060806,None,995.298554060806,None,995.298554060806,None,995.298554060806,None,995.298554060806,None,995.298554060806,None,1,995.298554060806,None,996.3323247469089,None,996.3323247469089,None,996.3323247469089,None,996.3323247469089,None,996.3323247469089,None,996.3323247469089,None,996.3323247469089,None,1000.3171425133878,None,1000.3171425133878,None,1000.3171425133878,None,1000.3171425133878,None,1000.3171425133878,None,1000.3171425133878,None,1000.3171425133878,None,1001.3175149736016,None,1.0006908433024364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,7.5,,,,,,,,,0,2,2,2,0,9,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.42,-0.5800000000000001,-5.590000000000001,13.71,7.5,-6.210000000000001,0.6449999999999996,certain,certain,0.6449999999999996,155.92958333333337,1003.3349902053196,None,1003.3349902053196,None,1003.3349902053196,None,1003.3349902053196,None,1003.3349902053196,None,1003.3349902053196,None,1003.3349902053196,None,3,1003.3349902053196,None,1005.3357114470055,None,1005.3357114470055,None,1005.3357114470055,None,1005.3357114470055,None,1005.3357114470055,None,1005.3357114470055,None,1005.3357114470055,None,1009.3372544050435,None,1009.3372544050435,None,1009.3372544050435,None,1009.3372544050435,None,1009.3372544050435,None,1009.3372544050435,None,1009.3372544050435,None,1010.3209599106085,None,1.9678321087594668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,5.1,,,,,,,,,0,2,2,2,0,10,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.42,-0.5800000000000001,-6.170000000000001,14.290000000000003,5.1,-9.190000000000003,-2.0450000000000017,gamble,win,5.1,161.02958333333336,1012.3383589863697,None,1012.3383589863697,None,1012.3383589863697,None,1012.3383589863697,None,1012.3383589863697,None,1012.3383589863697,None,1012.3383589863697,None,None,1012.3383589863697,None,1015.3395762017099,None,1015.3395762017099,None,1015.3395762017099,None,1015.3395762017099,None,1015.3395762017099,None,1015.3395762017099,None,1015.3395762017099,None,1019.3243827687838,None,1019.3243827687838,None,1019.3243827687838,None,1019.3243827687838,None,1019.3243827687838,None,1019.3243827687838,None,1019.3243827687838,None,1028.8280126559657,None,,1020.3247619486428,None,1021.3251388886201,None,0.46,7.502780972274195,1024.3262767481756,None,None,1024.3262767481756,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,11.1,,,,,,,,,0,2,2,2,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.46,-0.54,-6.710000000000001,-2.4491666666666667,11.1,8.650833333333333,4.3254166666666665,gamble,lose,8.650833333333333,169.6804166666667,1030.8454450099598,None,1030.8454450099598,None,1030.8454450099598,None,1030.8454450099598,None,1030.8454450099598,None,1030.8454450099598,None,1030.8454450099598,None,1,1030.8454450099598,None,1032.2126296651113,None,1032.2126296651113,None,1032.2126296651113,None,1032.2126296651113,None,1032.2126296651113,None,1032.2126296651113,None,1032.2126296651113,None,1036.1974880694324,None,1036.1974880694324,None,1036.1974880694324,None,1036.1974880694324,None,1036.1974880694324,None,1036.1974880694324,None,1036.1974880694324,None,1037.1978656493739,None,1.3340756938996492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,7.1,,,,,,,,,0,2,2,2,0,12,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.46,-0.54,-7.250000000000001,14.810000000000002,7.1,-7.710000000000003,-0.3050000000000015,certain,certain,-0.3050000000000015,169.3754166666667,1039.2152999232676,None,1039.2152999232676,None,1039.2152999232676,None,1039.2152999232676,None,1039.2152999232676,None,1039.2152999232676,None,1039.2152999232676,None,3,1039.2152999232676,None,1040.9826406021311,None,1040.9826406021311,None,1040.9826406021311,None,1040.9826406021311,None,1040.9826406021311,None,1040.9826406021311,None,1040.9826406021311,None,1044.9841678810008,None,1044.9841678810008,None,1044.9841678810008,None,1044.9841678810008,None,1044.9841678810008,None,1044.9841678810008,None,1044.9841678810008,None,1054.471122493971,None,1.7342633959306113,1045.9678778663256,None,1046.9682583261165,None,0.42,7.502910565392085,1049.9693801865214,None,None,1049.9693801865214,None,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
,,,3,1,-0.1,,,,,,,,,0,2,2,2,0,13,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.42,-0.5800000000000001,-7.830000000000001,-2.6825,-0.1,-2.7825,-1.4412500000000001,gamble,lose,-2.7825,166.5929166666667,1056.4886063652266,None,1056.4886063652266,None,1056.4886063652266,None,1056.4886063652266,None,1056.4886063652266,None,1056.4886063652266,None,1056.4886063652266,None,1,1056.4886063652266,None,1058.5059942415828,None,1058.5059942415828,None,1058.5059942415828,None,1058.5059942415828,None,1058.5059942415828,None,1058.5059942415828,None,1058.5059942415828,None,1062.5075743176494,None,1062.5075743176494,None,1062.5075743176494,None,1062.5075743176494,None,1062.5075743176494,None,1062.5075743176494,None,1062.5075743176494,None,1063.4912267060354,None,1.984297794100712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24259,2020_Jan_21_1528,Mmi_3levels,3.1.5,60.0695424194711,
