currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,13.7,,,,,,,,,0,1,1,1,0,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.57,0.57,15.150000000000002,-23.130000000000003,13.7,-9.430000000000003,-4.715000000000002,gamble,lose,-9.430000000000003,11.494166666666622,780.7880496674597,None,780.7880496674597,None,780.7880496674597,None,780.7880496674597,None,780.7880496674597,None,780.7880496674597,None,780.7880496674597,None,1,1.8012396066151268,780.7880496674597,None,782.6221257301568,None,782.6221257301568,None,782.6221257301568,None,782.6221257301568,None,782.6221257301568,None,782.6221257301568,None,782.6221257301568,None,786.6236293211441,None,786.6236293211441,None,786.6236293211441,None,786.6236293211441,None,786.6236293211441,None,786.6236293211441,None,786.6236293211441,None,787.6073000478373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,2,0,0.3,,,,,,,,,0,1,1,1,0,24,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.57,0.57,15.720000000000002,-23.700000000000003,0.3,-23.400000000000002,-11.55,certain,certain,-11.55,-0.055833333333378476,789.6247751733099,None,789.6247751733099,None,789.6247751733099,None,789.6247751733099,None,789.6247751733099,None,789.6247751733099,None,789.6247751733099,None,3,1.3838915136220749,789.6247751733099,None,791.0419389572135,None,791.0419389572135,None,791.0419389572135,None,791.0419389572135,None,791.0419389572135,None,791.0419389572135,None,791.0419389572135,None,795.0435043045454,None,795.0435043045454,None,795.0435043045454,None,795.0435043045454,None,795.0435043045454,None,795.0435043045454,None,795.0435043045454,None,796.0271379134356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,2,0,0.9,,,,,,,,,0,1,1,1,0,25,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.57,0.57,16.290000000000003,-24.270000000000003,0.9,-23.370000000000005,-11.235000000000003,certain,certain,-11.235000000000003,-11.290833333333381,798.0445768810487,None,798.0445768810487,None,798.0445768810487,None,798.0445768810487,None,798.0445768810487,None,798.0445768810487,None,798.0445768810487,None,3,1.8176040778380411,798.0445768810487,None,799.8952804393975,None,799.8952804393975,None,799.8952804393975,None,799.8952804393975,None,799.8952804393975,None,799.8952804393975,None,799.8952804393975,None,803.8967757108776,None,803.8967757108776,None,803.8967757108776,None,803.8967757108776,None,803.8967757108776,None,803.8967757108776,None,803.8967757108776,None,813.3836720066174,None,804.8804854752598,None,805.880860173078,None,0.65,7.502702080036215,808.8819737071562,None,None,808.8819737071562,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,26,26,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.65,0.65,16.94,-26.04,8.7,-17.34,-4.32,gamble,lose,-17.34,-28.63083333333338,815.4010783361628,None,815.4010783361628,None,815.4010783361628,None,815.4010783361628,None,815.4010783361628,None,815.4010783361628,None,815.4010783361628,None,1,2.551259205455608,815.4010783361628,None,817.9853992643639,None,817.9853992643639,None,817.9853992643639,None,817.9853992643639,None,817.9853992643639,None,817.9853992643639,None,817.9853992643639,None,821.9702305623505,None,821.9702305623505,None,821.9702305623505,None,821.9702305623505,None,821.9702305623505,None,821.9702305623505,None,821.9702305623505,None,822.9705652625362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,11.9,,,,,,,,,0,2,2,2,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.9219483006609,None,0.58,5.967231059920778,873.9397466070004,None,4,2.934672987358681,873.9397466070004,None,876.8908695005257,None,True,False,False,0.58,-0.42000000000000004,-0.42000000000000004,-1.5050000000000001,11.9,10.395,5.1975,gamble,lose,10.395,-18.23583333333338,879.9253263406808,None,879.9253263406808,None,879.9253263406808,None,879.9253263406808,None,879.9253263406808,None,879.9253263406808,None,879.9253263406808,None,1,1.0673432132816743,879.9253263406808,None,881.0257687144922,None,881.0257687144922,None,881.0257687144922,None,881.0257687144922,None,881.0257687144922,None,881.0257687144922,None,881.0257687144922,None,885.0105686543357,None,885.0105686543357,None,885.0105686543357,None,885.0105686543357,None,885.0105686543357,None,885.0105686543357,None,885.0105686543357,None,894.5141689211996,None,886.0109487918317,None,887.0113225297064,None,0.61,7.502863670471015,890.0124373437093,None,None,890.0124373437093,None,824.9713277773953,None,4,45.93426885128429,824.9713277773953,None,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,9.9,,,,,,,,,0,2,2,2,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.61,-0.39,-0.81,-1.4325,9.9,8.467500000000001,4.233750000000001,gamble,lose,8.467500000000001,-9.76833333333338,896.5315682111623,None,896.5315682111623,None,896.5315682111623,None,896.5315682111623,None,896.5315682111623,None,896.5315682111623,None,896.5315682111623,None,1,0.9505862852920473,896.5315682111623,None,897.515241817684,None,897.515241817684,None,897.515241817684,None,897.515241817684,None,897.515241817684,None,897.515241817684,None,897.515241817684,None,901.5167684473081,None,901.5167684473081,None,901.5167684473081,None,901.5167684473081,None,901.5167684473081,None,901.5167684473081,None,901.5167684473081,None,902.500475651841,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,1.9,,,,,,,,,0,2,2,2,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-1.2000000000000002,6.66,1.9,-4.76,-1.43,gamble,win,1.9,-7.86833333333338,904.5178944606478,None,904.5178944606478,None,904.5178944606478,None,904.5178944606478,None,904.5178944606478,None,904.5178944606478,None,904.5178944606478,None,1,1.2340837422425466,904.5178944606478,None,905.7850757635151,None,905.7850757635151,None,905.7850757635151,None,905.7850757635151,None,905.7850757635151,None,905.7850757635151,None,905.7850757635151,None,909.7698712236233,None,909.7698712236233,None,909.7698712236233,None,909.7698712236233,None,909.7698712236233,None,909.7698712236233,None,909.7698712236233,None,910.7702788794904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,11.7,,,,,,,,,0,2,2,2,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-1.5900000000000003,7.050000000000001,11.7,4.649999999999999,2.3249999999999993,gamble,win,11.7,3.831666666666619,912.787699288202,None,912.787699288202,None,912.787699288202,None,912.787699288202,None,912.787699288202,None,912.787699288202,None,912.787699288202,None,1,1.200669080390071,912.787699288202,None,914.0214659292169,None,914.0214659292169,None,914.0214659292169,None,914.0214659292169,None,914.0214659292169,None,914.0214659292169,None,914.0214659292169,None,918.0062933874315,None,918.0062933874315,None,918.0062933874315,None,918.0062933874315,None,918.0062933874315,None,918.0062933874315,None,918.0062933874315,None,927.5098632560948,None,919.0067199221803,None,920.0070418231244,None,0.63,7.5027379179155105,923.0082647907248,None,None,923.0082647907248,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,3.9,,,,,,,,,0,2,2,2,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-1.9600000000000004,7.140000000000001,3.9,-3.2400000000000007,0.3299999999999996,certain,certain,0.3299999999999996,4.161666666666619,929.5272926242769,None,929.5272926242769,None,929.5272926242769,None,929.5272926242769,None,929.5272926242769,None,929.5272926242769,None,929.5272926242769,None,3,1.7342150944659807,929.5272926242769,None,931.2946081591972,None,931.2946081591972,None,931.2946081591972,None,931.2946081591972,None,931.2946081591972,None,931.2946081591972,None,931.2946081591972,None,935.2960794320979,None,935.2960794320979,None,935.2960794320979,None,935.2960794320979,None,935.2960794320979,None,935.2960794320979,None,935.2960794320979,None,936.2798224745093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,2.1,,,,,,,,,0,2,2,2,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-2.3300000000000005,7.51,2.1,-5.41,-1.655,gamble,win,2.1,6.261666666666619,938.2972694416494,None,938.2972694416494,None,938.2972694416494,None,938.2972694416494,None,938.2972694416494,None,938.2972694416494,None,938.2972694416494,None,1,1.6173356137323935,938.2972694416494,None,939.9478248487685,None,939.9478248487685,None,939.9478248487685,None,939.9478248487685,None,939.9478248487685,None,939.9478248487685,None,939.9478248487685,None,943.9327022240286,None,943.9327022240286,None,943.9327022240286,None,943.9327022240286,None,943.9327022240286,None,943.9327022240286,None,943.9327022240286,None,953.4362788122944,None,944.9330478035699,None,945.9334247412553,None,0.64,7.50278463514951,948.9345414751442,None,None,948.9345414751442,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,2.7,,,,,,,,,0,2,2,2,0,6,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.64,-0.36,-2.6900000000000004,-1.4841666666666666,2.7,1.2158333333333335,1.9579166666666667,gamble,lose,1.2158333333333335,7.477499999999952,955.4536813020668,None,955.4536813020668,None,955.4536813020668,None,955.4536813020668,None,955.4536813020668,None,955.4536813020668,None,955.4536813020668,None,1,1.0673400134710391,955.4536813020668,None,956.5374907405485,None,956.5374907405485,None,956.5374907405485,None,956.5374907405485,None,956.5374907405485,None,956.5374907405485,None,956.5374907405485,None,960.5389232957405,None,960.5389232957405,None,960.5389232957405,None,960.5389232957405,None,960.5389232957405,None,960.5389232957405,None,960.5389232957405,None,961.539312392706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,10.7,,,,,,,,,0,2,2,2,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.64,-0.36,-3.0500000000000003,8.09,10.7,2.6099999999999994,1.3049999999999997,gamble,win,10.7,18.177499999999952,963.5567606397699,None,963.5567606397699,None,963.5567606397699,None,963.5567606397699,None,963.5567606397699,None,963.5567606397699,None,963.5567606397699,None,1,1.1673462531016412,963.5567606397699,None,964.7572054134398,None,964.7572054134398,None,964.7572054134398,None,964.7572054134398,None,964.7572054134398,None,964.7572054134398,None,964.7572054134398,None,968.7420088730751,None,968.7420088730751,None,968.7420088730751,None,968.7420088730751,None,968.7420088730751,None,968.7420088730751,None,968.7420088730751,None,978.2455550631403,None,969.7423429332985,None,970.7427749077251,None,0.64,7.502670401911928,973.743907320687,None,None,973.743907320687,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,13.7,,,,,,,,,0,2,2,2,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.64,-0.36,-3.41,8.45,13.7,5.25,2.625,gamble,win,13.7,31.87749999999995,980.2630074699573,None,980.2630074699573,None,980.2630074699573,None,980.2630074699573,None,980.2630074699573,None,980.2630074699573,None,980.2630074699573,None,1,1.1506774798936021,980.2630074699573,None,981.4467975495854,None,981.4467975495854,None,981.4467975495854,None,981.4467975495854,None,981.4467975495854,None,981.4467975495854,None,981.4467975495854,None,985.4316435667006,None,985.4316435667006,None,985.4316435667006,None,985.4316435667006,None,985.4316435667006,None,985.4316435667006,None,985.4316435667006,None,986.4319635477577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,8.3,,,,,,,,,0,2,2,2,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.64,-0.36,-3.77,8.81,8.3,-0.5099999999999998,-0.2549999999999999,gamble,win,8.3,40.17749999999995,988.449400915466,None,988.449400915466,None,988.449400915466,None,988.449400915466,None,988.449400915466,None,988.449400915466,None,988.449400915466,None,1,2.3344816386861567,988.449400915466,None,990.8169913141137,None,990.8169913141137,None,990.8169913141137,None,990.8169913141137,None,990.8169913141137,None,990.8169913141137,None,990.8169913141137,None,994.8018306116273,None,994.8018306116273,None,994.8018306116273,None,994.8018306116273,None,994.8018306116273,None,994.8018306116273,None,994.8018306116273,None,995.802177151113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,7.5,,,,,,,,,0,2,2,2,0,10,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.64,-0.36,-4.13,9.17,7.5,-1.67,-0.835,gamble,win,7.5,47.67749999999995,997.8195754811313,None,997.8195754811313,None,997.8195754811313,None,997.8195754811313,None,997.8195754811313,None,997.8195754811313,None,997.8195754811313,None,1,1.4007650747071239,997.8195754811313,None,999.3034895534183,None,999.3034895534183,None,999.3034895534183,None,999.3034895534183,None,999.3034895534183,None,999.3034895534183,None,999.3034895534183,None,1003.2382780539392,None,1003.2382780539392,None,1003.2382780539392,None,1003.2382780539392,None,1003.2382780539392,None,1003.2382780539392,None,1003.2382780539392,None,1012.7418220041372,None,1004.2386732305449,None,1005.2390879259947,None,0.68,7.502666562138984,1008.2401425835587,None,None,1008.2401425835587,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,6.9,,,,,,,,,0,2,2,2,0,11,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.68,-0.31999999999999995,-4.45,8.93,6.9,-2.0299999999999994,-1.0149999999999997,gamble,win,6.9,54.57749999999995,1014.7592891300837,None,1014.7592891300837,None,1014.7592891300837,None,1014.7592891300837,None,1014.7592891300837,None,1014.7592891300837,None,1014.7592891300837,None,1,1.6509077062637516,1014.7592891300837,None,1016.4432803178051,None,1016.4432803178051,None,1016.4432803178051,None,1016.4432803178051,None,1016.4432803178051,None,1016.4432803178051,None,1016.4432803178051,None,1020.428077057838,None,1020.428077057838,None,1020.428077057838,None,1020.428077057838,None,1020.428077057838,None,1020.428077057838,None,1020.428077057838,None,1021.4285231114318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,0.3,,,,,,,,,0,2,2,2,0,12,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.68,-0.31999999999999995,-4.7700000000000005,-1.5174999999999998,0.3,-1.2174999999999998,-0.4587499999999999,gamble,lose,-1.2174999999999998,53.35999999999995,1023.4458644848228,None,1023.4458644848228,None,1023.4458644848228,None,1023.4458644848228,None,1023.4458644848228,None,1023.4458644848228,None,1023.4458644848228,None,1,1.2007058782119202,1023.4458644848228,None,1024.67968648256,None,1024.67968648256,None,1024.67968648256,None,1024.67968648256,None,1024.67968648256,None,1024.67968648256,None,1024.67968648256,None,1028.6644861024224,None,1028.6644861024224,None,1028.6644861024224,None,1028.6644861024224,None,1028.6644861024224,None,1028.6644861024224,None,1028.6644861024224,None,1038.1680873292298,None,1029.6648915184223,None,1030.665255336884,None,0.65,7.502680321324988,1033.6663797503188,None,None,1033.6663797503188,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,5.3,,,,,,,,,0,2,2,2,0,13,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.65,-0.35,-5.12,10.02,5.3,-4.72,0.29000000000000004,certain,certain,0.29000000000000004,53.64999999999995,1040.1855058180554,None,1040.1855058180554,None,1040.1855058180554,None,1040.1855058180554,None,1040.1855058180554,None,1040.1855058180554,None,1040.1855058180554,None,3,1.1674016098249922,1040.1855058180554,None,1041.3859374725016,None,1041.3859374725016,None,1041.3859374725016,None,1041.3859374725016,None,1041.3859374725016,None,1041.3859374725016,None,1041.3859374725016,None,1045.3874404235266,None,1045.3874404235266,None,1045.3874404235266,None,1045.3874404235266,None,1045.3874404235266,None,1045.3874404235266,None,1045.3874404235266,None,1046.3711930653708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,3.3,,,,,,,,,0,2,2,2,0,14,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.65,-0.35,-5.47,10.37,3.3,-7.069999999999999,-1.8849999999999998,gamble,win,3.3,56.949999999999946,1048.3885766762605,None,1048.3885766762605,None,1048.3885766762605,None,1048.3885766762605,None,1048.3885766762605,None,1048.3885766762605,None,1048.3885766762605,None,1,1.900975782234127,1048.3885766762605,None,1050.322623780672,None,1050.322623780672,None,1050.322623780672,None,1050.322623780672,None,1050.322623780672,None,1050.322623780672,None,1050.322623780672,None,1054.307475557447,None,1054.307475557447,None,1054.307475557447,None,1054.307475557447,None,1054.307475557447,None,1054.307475557447,None,1054.307475557447,None,1055.3079340903014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,6.7,,,,,,,,,0,2,2,2,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.65,-0.35,-5.819999999999999,10.719999999999999,6.7,-4.019999999999999,1.3400000000000007,gamble,win,6.7,63.64999999999995,1057.3252732238252,None,1057.3252732238252,None,1057.3252732238252,None,1057.3252732238252,None,1057.3252732238252,None,1057.3252732238252,None,1057.3252732238252,None,1,1.5506736401202943,1057.3252732238252,None,1058.9092261738106,None,1058.9092261738106,None,1058.9092261738106,None,1058.9092261738106,None,1058.9092261738106,None,1058.9092261738106,None,1058.9092261738106,None,1062.8940094746395,None,1062.8940094746395,None,1062.8940094746395,None,1062.8940094746395,None,1062.8940094746395,None,1062.8940094746395,None,1062.8940094746395,None,1072.3975550247424,None,1063.8944110508655,None,1064.8947870286074,None,0.65,7.502713599355047,1067.8959348006601,None,None,1067.8959348006601,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,4.3,,,,,,,,,0,2,2,2,0,16,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.65,-0.35,-6.169999999999999,11.069999999999999,4.3,-6.769999999999999,-1.2349999999999994,gamble,win,4.3,67.94999999999995,1074.415024390556,None,1074.415024390556,None,1074.415024390556,None,1074.415024390556,None,1074.415024390556,None,1074.415024390556,None,1074.415024390556,None,1,1.4674776053252572,1074.415024390556,None,1075.9155563590639,None,1075.9155563590639,None,1075.9155563590639,None,1075.9155563590639,None,1075.9155563590639,None,1075.9155563590639,None,1075.9155563590639,None,1079.9004135755158,None,1079.9004135755158,None,1079.9004135755158,None,1079.9004135755158,None,1079.9004135755158,None,1079.9004135755158,None,1079.9004135755158,None,1080.9007953129176,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,11.3,,,,,,,,,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.65,-0.35,-6.519999999999999,11.419999999999998,11.3,-0.11999999999999744,-0.05999999999999872,gamble,win,11.3,79.24999999999994,1082.9182234011741,None,1082.9182234011741,None,1082.9182234011741,None,1082.9182234011741,None,1082.9182234011741,None,1082.9182234011741,None,1082.9182234011741,None,1,1.8342373331497583,1082.9182234011741,None,1084.7856216511982,None,1084.7856216511982,None,1084.7856216511982,None,1084.7856216511982,None,1084.7856216511982,None,1084.7856216511982,None,1084.7856216511982,None,1088.7704161513639,None,1088.7704161513639,None,1088.7704161513639,None,1088.7704161513639,None,1088.7704161513639,None,1088.7704161513639,None,1088.7704161513639,None,1098.2739879399142,None,1089.7707738901854,None,1090.7711770663173,None,0.64,7.502722238843489,1093.7722835608129,None,None,1093.7722835608129,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,1.5,,,,,,,,,0,2,2,2,0,18,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.64,-0.36,-6.879999999999999,-1.8333333333333333,1.5,-0.33333333333333326,0.5833333333333334,gamble,lose,-0.33333333333333326,78.91666666666661,1100.2913907496677,None,1100.2913907496677,None,1100.2913907496677,None,1100.2913907496677,None,1100.2913907496677,None,1100.2913907496677,None,1100.2913907496677,None,1,1.100705078259125,1100.2913907496677,None,1101.4251770695173,None,1101.4251770695173,None,1101.4251770695173,None,1101.4251770695173,None,1101.4251770695173,None,1101.4251770695173,None,1101.4251770695173,None,1105.4100019678835,None,1105.4100019678835,None,1105.4100019678835,None,1105.4100019678835,None,1105.4100019678835,None,1105.4100019678835,None,1105.4100019678835,None,1106.4103747458148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
,,,3,1,13.1,,,,,,,,,0,2,2,2,0,19,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.64,-0.36,-7.239999999999999,12.28,13.1,0.8200000000000003,0.41000000000000014,gamble,win,13.1,92.01666666666661,1108.4278012341665,None,1108.4278012341665,None,1108.4278012341665,None,1108.4278012341665,None,1108.4278012341665,None,1108.4278012341665,None,1108.4278012341665,None,1,1.200694038912843,1108.4278012341665,None,1109.661662909556,None,1109.661662909556,None,1109.661662909556,None,1109.661662909556,None,1109.661662909556,None,1109.661662909556,None,1109.661662909556,None,1113.646403332923,None,1113.646403332923,None,1113.646403332923,None,1113.646403332923,None,1113.646403332923,None,1113.646403332923,None,1113.646403332923,None,1123.1499930404116,None,1114.6467985095278,None,1115.6471642478764,None,0.65,7.502734398122811,1118.6482867414252,None,None,1118.6482867414252,None,,,,,,,,,,,,,,,,,,,23951,2019_Oct_11_1037,Mmi_3levels,3.1.5,59.971464867429205,
