currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,10,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.6,0.6,5.9799999999999995,2.5983333333333336,2.175,-0.4233333333333338,0.875833333333333,certain,certain,0.875833333333333,72.13166666666667,586.933516066114,None,586.933516066114,None,586.933516066114,None,586.933516066114,None,586.933516066114,None,586.933516066114,None,586.933516066114,None,3,586.933516066114,None,588.3674026749213,None,588.3674026749213,None,588.3674026749213,None,588.3674026749213,None,588.3674026749213,None,588.3674026749213,None,588.3674026749213,None,592.3523233794258,None,592.3523233794258,None,592.3523233794258,None,592.3523233794258,None,592.3523233794258,None,592.3523233794258,None,592.3523233794258,None,593.352671523171,None,1.4008411127142608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,0.5,,,,,,,,,0,1,1,1,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.6,0.6,6.579999999999999,2.6483333333333334,0.125,-2.5233333333333334,-1.1991666666666667,gamble,win,0.125,72.25666666666667,595.3701599860797,None,595.3701599860797,None,595.3701599860797,None,595.3701599860797,None,595.3701599860797,None,595.3701599860797,None,595.3701599860797,None,1,595.3701599860797,None,596.5372507396387,None,596.5372507396387,None,596.5372507396387,None,596.5372507396387,None,596.5372507396387,None,596.5372507396387,None,596.5372507396387,None,600.5221298460965,None,600.5221298460965,None,600.5221298460965,None,600.5221298460965,None,600.5221298460965,None,600.5221298460965,None,600.5221298460965,None,610.0258215136128,None,1.1340378977474757,601.5225384669611,None,602.522943248041,None,0.5,7.502836667466909,605.5240727952914,None,None,605.5240727952914,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,-0.9,,,,,,,,,0,1,1,1,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,7.079999999999999,-14.079999999999998,-0.225,-14.304999999999998,-7.264999999999999,certain,certain,-7.264999999999999,64.99166666666667,612.0433170162141,None,612.0433170162141,None,612.0433170162141,None,612.0433170162141,None,612.0433170162141,None,612.0433170162141,None,612.0433170162141,None,3,612.0433170162141,None,613.7272569025517,None,613.7272569025517,None,613.7272569025517,None,613.7272569025517,None,613.7272569025517,None,613.7272569025517,None,613.7272569025517,None,617.7288613075507,None,617.7288613075507,None,617.7288613075507,None,617.7288613075507,None,617.7288613075507,None,617.7288613075507,None,617.7288613075507,None,618.7125395101029,None,1.6508537521585822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,12.9,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,7.579999999999999,-14.579999999999998,3.225,-11.354999999999999,-4.0649999999999995,gamble,lose,-11.354999999999999,53.63666666666668,620.7299946946441,None,620.7299946946441,None,620.7299946946441,None,620.7299946946441,None,620.7299946946441,None,620.7299946946441,None,620.7299946946441,None,1,620.7299946946441,None,622.0304971351288,None,622.0304971351288,None,622.0304971351288,None,622.0304971351288,None,622.0304971351288,None,622.0304971351288,None,622.0304971351288,None,626.0320497025969,None,626.0320497025969,None,626.0320497025969,None,626.0320497025969,None,626.0320497025969,None,626.0320497025969,None,626.0320497025969,None,635.519108547247,None,1.26740990660619,627.0158184609609,None,628.0161602049484,None,0.42,7.502957941789646,631.0173745482462,None,None,631.0173745482462,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,4.1,,,,,,,,,0,1,1,1,0,14,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.42,0.42,7.999999999999999,-13.879999999999999,1.025,-12.854999999999999,-5.914999999999999,certain,certain,-5.914999999999999,47.72166666666668,637.5578884954448,None,637.5578884954448,None,637.5578884954448,None,637.5578884954448,None,637.5578884954448,None,637.5578884954448,None,637.5578884954448,None,3,637.5578884954448,None,638.9370688601048,None,638.9370688601048,None,638.9370688601048,None,638.9370688601048,None,638.9370688601048,None,638.9370688601048,None,638.9370688601048,None,642.9386585458415,None,642.9386585458415,None,642.9386585458415,None,642.9386585458415,None,642.9386585458415,None,642.9386585458415,None,642.9386585458415,None,643.9223783464404,None,1.345861281384714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,-0.5,,,,,,,,,0,1,1,1,0,15,15,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.42,0.42,8.42,-14.3,-0.125,-14.425,-7.275,certain,certain,-7.275,40.44666666666668,645.9397951327264,None,645.9397951327264,None,645.9397951327264,None,645.9397951327264,None,645.9397951327264,None,645.9397951327264,None,645.9397951327264,None,3,645.9397951327264,None,647.2736195364851,None,647.2736195364851,None,647.2736195364851,None,647.2736195364851,None,647.2736195364851,None,647.2736195364851,None,647.2736195364851,None,651.2752069823327,None,651.2752069823327,None,651.2752069823327,None,651.2752069823327,None,651.2752069823327,None,651.2752069823327,None,651.2752069823327,None,660.7622296686168,None,1.3008150659152307,652.2589194232714,None,653.2592925258214,None,0.42,7.502742271870375,656.2605087889824,None,None,656.2605087889824,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,4.7,,,,,,,,,0,1,1,1,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.42,0.42,8.84,-14.719999999999999,1.175,-13.544999999999998,-6.184999999999999,gamble,lose,-13.544999999999998,26.90166666666668,662.7796714137075,None,662.7796714137075,None,662.7796714137075,None,662.7796714137075,None,662.7796714137075,None,662.7796714137075,None,662.7796714137075,None,1,662.7796714137075,None,663.8801336001488,None,663.8801336001488,None,663.8801336001488,None,663.8801336001488,None,663.8801336001488,None,663.8801336001488,None,663.8801336001488,None,667.8650245460449,None,667.8650245460449,None,667.8650245460449,None,667.8650245460449,None,667.8650245460449,None,667.8650245460449,None,667.8650245460449,None,668.865408848098,None,1.0673450136673637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,10.5,,,,,,,,,0,1,1,1,0,17,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.42,0.42,9.26,-15.14,2.625,-12.515,-4.945,gamble,lose,-12.515,14.386666666666681,670.8828249943908,None,670.8828249943908,None,670.8828249943908,None,670.8828249943908,None,670.8828249943908,None,670.8828249943908,None,670.8828249943908,None,1,670.8828249943908,None,672.0165960246231,None,672.0165960246231,None,672.0165960246231,None,672.0165960246231,None,672.0165960246231,None,672.0165960246231,None,672.0165960246231,None,676.0182119490928,None,676.0182119490928,None,676.0182119490928,None,676.0182119490928,None,676.0182119490928,None,676.0182119490928,None,676.0182119490928,None,677.0018834319781,None,1.10067945625633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.42,0.42,9.68,-15.559999999999999,1.425,-14.134999999999998,-6.354999999999999,gamble,lose,-14.134999999999998,0.2516666666666829,679.0192883788259,None,679.0192883788259,None,679.0192883788259,None,679.0192883788259,None,679.0192883788259,None,679.0192883788259,None,679.0192883788259,None,1,679.0192883788259,None,680.553223753348,None,680.553223753348,None,680.553223753348,None,680.553223753348,None,680.553223753348,None,680.553223753348,None,680.553223753348,None,684.5548073593527,None,684.5548073593527,None,684.5548073593527,None,684.5548073593527,None,684.5548073593527,None,684.5548073593527,None,684.5548073593527,None,694.0417820478906,None,1.5009077975992113,685.5385642782785,None,686.5389428205672,None,0.33,7.502822908107191,689.5401184456423,None,None,689.5401184456423,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,7.1,,,,,,,,,0,1,1,1,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.33,0.33,10.01,-14.629999999999999,1.775,-12.854999999999999,-5.539999999999999,certain,certain,-5.539999999999999,-5.288333333333316,696.0805719156633,None,696.0805719156633,None,696.0805719156633,None,696.0805719156633,None,696.0805719156633,None,696.0805719156633,None,696.0805719156633,None,3,696.0805719156633,None,697.6765763903386,None,697.6765763903386,None,697.6765763903386,None,697.6765763903386,None,697.6765763903386,None,697.6765763903386,None,697.6765763903386,None,701.6781644761213,None,701.6781644761213,None,701.6781644761213,None,701.6781644761213,None,701.6781644761213,None,701.6781644761213,None,701.6781644761213,None,702.661882356857,None,1.56290522107156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,6.1,,,,,,,,,0,1,1,1,0,20,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.33,0.33,10.34,2.0166666666666666,1.525,-0.4916666666666667,0.5166666666666666,gamble,win,1.525,-3.7633333333333163,704.6793340214645,None,704.6793340214645,None,704.6793340214645,None,704.6793340214645,None,704.6793340214645,None,704.6793340214645,None,704.6793340214645,None,1,704.6793340214645,None,705.8297500340268,None,705.8297500340268,None,705.8297500340268,None,705.8297500340268,None,705.8297500340268,None,705.8297500340268,None,705.8297500340268,None,709.8146240207134,None,709.8146240207134,None,709.8146240207134,None,709.8146240207134,None,709.8146240207134,None,709.8146240207134,None,709.8146240207134,None,719.3183268877328,None,1.1173225187230855,710.8150544006494,None,711.8154383826768,None,0.41,7.503056497196667,714.8165298516979,None,None,714.8165298516979,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,0.1,,,,,,,,,0,1,1,1,0,21,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.41,0.41,10.75,-16.49,0.025,-16.465,-8.22,certain,certain,-8.22,-11.983333333333317,721.3357772724703,None,721.3357772724703,None,721.3357772724703,None,721.3357772724703,None,721.3357772724703,None,721.3357772724703,None,721.3357772724703,None,3,721.3357772724703,None,722.8029836046044,None,722.8029836046044,None,722.8029836046044,None,722.8029836046044,None,722.8029836046044,None,722.8029836046044,None,722.8029836046044,None,726.8045188928372,None,726.8045188928372,None,726.8045188928372,None,726.8045188928372,None,726.8045188928372,None,726.8045188928372,None,726.8045188928372,None,727.7882879711688,None,1.4341461166623048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,7.5,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.41,0.41,11.16,2.3649999999999998,1.875,-0.48999999999999977,0.6925000000000001,gamble,win,1.875,-10.108333333333317,729.8057351560565,None,729.8057351560565,None,729.8057351560565,None,729.8057351560565,None,729.8057351560565,None,729.8057351560565,None,729.8057351560565,None,1,729.8057351560565,None,730.8894934828277,None,730.8894934828277,None,730.8894934828277,None,730.8894934828277,None,730.8894934828277,None,730.8894934828277,None,730.8894934828277,None,734.874370669364,None,734.874370669364,None,734.874370669364,None,734.874370669364,None,734.874370669364,None,734.874370669364,None,734.874370669364,None,744.3781007351354,None,1.050666112860199,735.8747629710706,None,736.8751018352341,None,0.42,7.502858106454369,739.8763532967423,None,None,739.8763532967423,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,11.9,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.42,0.42,11.58,-17.46,2.975,-14.485000000000001,-5.755000000000001,certain,certain,-5.755000000000001,-15.863333333333317,746.3955687190173,None,746.3955687190173,None,746.3955687190173,None,746.3955687190173,None,746.3955687190173,None,746.3955687190173,None,746.3955687190173,None,3,746.3955687190173,None,748.3629206443438,None,748.3629206443438,None,748.3629206443438,None,748.3629206443438,None,748.3629206443438,None,748.3629206443438,None,748.3629206443438,None,752.36450617027,None,752.36450617027,None,752.36450617027,None,752.36450617027,None,752.36450617027,None,752.36450617027,None,752.36450617027,None,753.3482224510517,None,1.934333947894629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,4.9,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.42,0.42,12.0,-17.88,1.225,-16.654999999999998,-7.714999999999999,certain,certain,-7.714999999999999,-23.578333333333315,755.3657070741174,None,755.3657070741174,None,755.3657070741174,None,755.3657070741174,None,755.3657070741174,None,755.3657070741174,None,755.3657070741174,None,3,755.3657070741174,None,756.8662545685656,None,756.8662545685656,None,756.8662545685656,None,756.8662545685656,None,756.8662545685656,None,756.8662545685656,None,756.8662545685656,None,760.8678503340343,None,760.8678503340343,None,760.8678503340343,None,760.8678503340343,None,760.8678503340343,None,760.8678503340343,None,760.8678503340343,None,761.8515624550055,None,1.4674610402435064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,4.3,,,,,,,,,0,1,1,1,0,25,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.42,0.42,12.42,-18.3,1.075,-17.225,-8.075000000000001,certain,certain,-8.075000000000001,-31.653333333333315,763.8689770013443,None,763.8689770013443,None,763.8689770013443,None,763.8689770013443,None,763.8689770013443,None,763.8689770013443,None,763.8689770013443,None,3,763.8689770013443,None,765.5362923843786,None,765.5362923843786,None,765.5362923843786,None,765.5362923843786,None,765.5362923843786,None,765.5362923843786,None,765.5362923843786,None,769.537885269965,None,769.537885269965,None,769.537885269965,None,769.537885269965,None,769.537885269965,None,769.537885269965,None,769.537885269965,None,779.0248705180129,None,1.6342657271306962,770.5215618726215,None,771.5219935324276,None,0.4,7.502853306708857,774.5231502783718,None,None,774.5231502783718,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,7.9,,,,,,,,,0,1,1,1,0,26,26,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.4,0.4,12.82,-18.42,1.975,-16.445,-7.235,certain,certain,-7.235,-38.888333333333314,781.0422773847822,None,781.0422773847822,None,781.0422773847822,None,781.0422773847822,None,781.0422773847822,None,781.0422773847822,None,781.0422773847822,None,3,781.0422773847822,None,782.4095773445442,None,782.4095773445442,None,782.4095773445442,None,782.4095773445442,None,782.4095773445442,None,782.4095773445442,None,782.4095773445442,None,786.4156471409369,None,786.4156471409369,None,786.4156471409369,None,786.4156471409369,None,786.4156471409369,None,786.4156471409369,None,786.4156471409369,None,787.394797875022,None,1.3341507884906605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,-0.7,,,,,,,,,0,2,2,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.9648256433429,None,0.4,4.5342489598551765,798.9659555105609,None,4,1.51747214369243,798.9659555105609,None,800.499920963659,None,True,True,True,0.4,-0.6,-0.6,9.0,-0.7,-9.7,-5.199999999999999,certain,certain,-5.199999999999999,-44.08833333333331,803.5344009527471,None,803.5344009527471,None,803.5344009527471,None,803.5344009527471,None,803.5344009527471,None,803.5344009527471,None,803.5344009527471,None,3,803.5344009527471,None,805.7352216503932,None,805.7352216503932,None,805.7352216503932,None,805.7352216503932,None,805.7352216503932,None,805.7352216503932,None,805.7352216503932,None,809.7367892572074,None,809.7367892572074,None,809.7367892572074,None,809.7367892572074,None,809.7367892572074,None,809.7367892572074,None,809.7367892572074,None,819.2238420220674,None,2.1678027202142403,810.7205298568006,None,811.7209483972401,None,0.4,7.502840827277396,814.7220689849346,None,None,814.7220689849346,None,789.395601997443,None,4,6.552729376475327,789.395601997443,None,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,12.3,,,,,,,,,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.4,-0.6,-1.2,-2.2,12.3,10.100000000000001,5.050000000000001,gamble,lose,10.100000000000001,-33.98833333333331,821.2413013663609,None,821.2413013663609,None,821.2413013663609,None,821.2413013663609,None,821.2413013663609,None,821.2413013663609,None,821.2413013663609,None,1,821.2413013663609,None,822.1583004441927,None,822.1583004441927,None,822.1583004441927,None,822.1583004441927,None,822.1583004441927,None,822.1583004441927,None,822.1583004441927,None,826.1598600512953,None,826.1598600512953,None,826.1598600512953,None,826.1598600512953,None,826.1598600512953,None,826.1598600512953,None,826.1598600512953,None,827.1435443335795,None,0.8839571014977992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,6.9,,,,,,,,,0,2,2,2,0,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.4,-0.6,-1.7999999999999998,10.2,6.9,-3.299999999999999,1.8000000000000007,gamble,win,6.9,-27.08833333333331,829.1610343964421,None,829.1610343964421,None,829.1610343964421,None,829.1610343964421,None,829.1610343964421,None,829.1610343964421,None,829.1610343964421,None,1,829.1610343964421,None,830.4782483762247,None,830.4782483762247,None,830.4782483762247,None,830.4782483762247,None,830.4782483762247,None,830.4782483762247,None,830.4782483762247,None,834.463097724074,None,834.463097724074,None,834.463097724074,None,834.463097724074,None,834.463097724074,None,834.463097724074,None,834.463097724074,None,835.4634877858334,None,1.2840884873876348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,8.9,,,,,,,,,0,2,2,2,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.4,-0.6,-2.4,-2.3000000000000003,8.9,6.6,3.3,gamble,lose,6.6,-20.48833333333331,837.4809368905844,None,837.4809368905844,None,837.4809368905844,None,837.4809368905844,None,837.4809368905844,None,837.4809368905844,None,837.4809368905844,None,1,837.4809368905844,None,838.2479000980966,None,838.2479000980966,None,838.2479000980966,None,838.2479000980966,None,838.2479000980966,None,838.2479000980966,None,838.2479000980966,None,842.2327753647114,None,842.2327753647114,None,842.2327753647114,None,842.2327753647114,None,842.2327753647114,None,842.2327753647114,None,842.2327753647114,None,851.7364763118094,None,0.7337110010557808,843.2331679863855,None,844.2335942064528,None,0.5,7.502846906951163,847.234763751796,None,None,847.234763751796,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,0.9,,,,,,,,,0,2,2,2,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-2.9,9.9,0.9,-9.0,-4.05,gamble,win,0.9,-19.58833333333331,853.7539250965929,None,853.7539250965929,None,853.7539250965929,None,853.7539250965929,None,853.7539250965929,None,853.7539250965929,None,853.7539250965929,None,1,853.7539250965929,None,856.0881654808763,None,856.0881654808763,None,856.0881654808763,None,856.0881654808763,None,856.0881654808763,None,856.0881654808763,None,856.0881654808763,None,860.0897586864303,None,860.0897586864303,None,860.0897586864303,None,860.0897586864303,None,860.0897586864303,None,860.0897586864303,None,860.0897586864303,None,861.0733901711646,None,2.3012112074065953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,10.1,,,,,,,,,0,2,2,2,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.5,-0.5,-3.4,-2.033333333333333,10.1,8.066666666666666,4.033333333333333,gamble,lose,8.066666666666666,-11.521666666666643,863.0908885536483,None,863.0908885536483,None,863.0908885536483,None,863.0908885536483,None,863.0908885536483,None,863.0908885536483,None,863.0908885536483,None,1,863.0908885536483,None,863.9412174663157,None,863.9412174663157,None,863.9412174663157,None,863.9412174663157,None,863.9412174663157,None,863.9412174663157,None,863.9412174663157,None,867.9260549746687,None,867.9260549746687,None,867.9260549746687,None,867.9260549746687,None,867.9260549746687,None,867.9260549746687,None,867.9260549746687,None,877.429832398193,None,0.8172834165161476,868.9264485563035,None,869.9268773362855,None,0.5,7.5028005091589876,872.9280004837783,None,None,872.9280004837783,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,3,1,5.7,,,,,,,,,0,2,2,2,0,6,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.5,-0.5,-3.9,10.9,5.7,-5.2,0.25,gamble,win,5.7,-5.821666666666643,879.4472847028519,None,879.4472847028519,None,879.4472847028519,None,879.4472847028519,None,879.4472847028519,None,879.4472847028519,None,879.4472847028519,None,1,879.4472847028519,None,881.3480263001984,None,881.3480263001984,None,881.3480263001984,None,881.3480263001984,None,881.3480263001984,None,881.3480263001984,None,881.3480263001984,None,885.3494921516976,None,885.3494921516976,None,885.3494921516976,None,885.3494921516976,None,885.3494921516976,None,885.3494921516976,None,885.3494921516976,None,886.3332615499967,None,1.867657063063234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
