currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
1,black.png,"Welcome! You are about to play our gambling task.
This task has 3 blocks and takes about 15 minutes.",,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,17.461728950496763,None,17.461728950496763,None,17.461728950496763,None,4,10.470843055518344,17.461728950496763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
2,black.png,"In this game, you may win or lose points. Your goal is to get as many points as possible. These points will be converted to a cash bonus at the end.
Sometimes we will ask you to rate your mood.",,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,27.982479914615396,None,27.982479914615396,None,27.982479914615396,None,4,6.902888367825653,27.982479914615396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
3,black.png,"On the next screen, please rate how you feel about your life these days. Use the LEFT (green) and RIGHT (blue) buttons to move the slider (you can press and hold them to slide gradually) and the TOP (red) button to lock in your response.
Make your rating as accurately and quickly as you can!",,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,34.93514051777311,None,34.93514051777311,None,34.93514051777311,None,4,10.004118194396142,34.93514051777311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95568989193998,None,0.35,10.302999594248831,48.95717397786211,None,4,6.285965244635008,48.95717397786211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
4,black.png,"In this game you can win money by earning points according to your choices. You will decide whether to gamble a number of points or stick with a guaranteed number of points. 
Make your choice by pressing the left or right arrow key once. An example of one trial is shown on the next screen.",,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.309669021342415,None,55.309669021342415,None,55.309669021342415,None,4,10.887695526296739,55.309669021342415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
5,example_start.png,"The GAMBLING OPTION will be shown on the RIGHT SIDE. 
Select this option using the RIGHT (blue) button on your keypad.",,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.26379803119926,None,66.26379803119926,None,66.26379803119926,None,4,6.6695550557924435,66.26379803119926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
6,example_gamble.png,"Once you select the gambling choice, the choice you made will remain on the screen.",,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9664119167137,None,72.9664119167137,None,72.9664119167137,None,4,2.417615312617272,72.9664119167137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
7,example_win.png,"The outcome you received will then be shown on the screen. In this example , you WON 10 points.",,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.41733820649097,None,75.41733820649097,None,75.41733820649097,None,4,2.7011125204735436,75.41733820649097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
8,example_start.png,"The GUARANTEED OPTION will be shown on the LEFT SIDE. You are 100% guaranteed to gain or lose this amount. In this example, you have a 100% chance of winning 1 point. Select this option using the LEFT (green) button on your keyboard.",,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.16839799354784,None,78.16839799354784,None,78.16839799354784,None,4,3.1849085293943062,78.16839799354784,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
9,example_certain.png,"Once you select the guaranteed choice, your selection will remain on the screen.",,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.38642710953718,None,81.38642710953718,None,81.38642710953718,None,4,3.8350229556672275,81.38642710953718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.25450761499815,None,85.25450761499815,None,85.25450761499815,None,4,2.601272704487201,85.25450761499815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.87220317963511,None,space,19.4576238754089,87.87220317963511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,9.3,,,,,,,,,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.34636126965052,None,0.55,7.493741112470161,110.36416422092589,None,None,110.36416422092589,None,114.84922768652905,None,True,False,True,0.55,-0.44999999999999996,-0.44999999999999996,-1.6124999999999998,9.3,7.687500000000001,3.8437500000000004,gamble,lose,7.687500000000001,7.687500000000001,117.88368868624093,None,117.88368868624093,None,117.88368868624093,None,117.88368868624093,None,117.88368868624093,None,117.88368868624093,None,117.88368868624093,None,None,117.88368868624093,None,120.88483614899451,None,120.88483614899451,None,120.88483614899451,None,120.88483614899451,None,120.88483614899451,None,120.88483614899451,None,120.88483614899451,None,124.86970538430614,None,124.86970538430614,None,124.86970538430614,None,124.86970538430614,None,124.86970538430614,None,124.86970538430614,None,124.86970538430614,None,125.87013992259745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,5.3,,,,,,,,,0,0,0,0,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-0.8999999999999999,7.199999999999999,5.3,-1.8999999999999995,1.7000000000000002,certain,certain,1.7000000000000002,9.387500000000001,127.88753617421025,None,127.88753617421025,None,127.88753617421025,None,127.88753617421025,None,127.88753617421025,None,127.88753617421025,None,127.88753617421025,None,3,127.88753617421025,None,130.57199512602529,None,130.57199512602529,None,130.57199512602529,None,130.57199512602529,None,130.57199512602529,None,130.57199512602529,None,130.57199512602529,None,134.5567715659854,None,134.5567715659854,None,134.5567715659854,None,134.5567715659854,None,134.5567715659854,None,134.5567715659854,None,134.5567715659854,None,135.55716194648994,None,2.651259329111781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-1.3499999999999999,7.649999999999999,2.9,-4.749999999999998,-0.9249999999999992,gamble,win,2.9,12.287500000000001,137.57464683364378,None,137.57464683364378,None,137.57464683364378,None,137.57464683364378,None,137.57464683364378,None,137.57464683364378,None,137.57464683364378,None,1,137.57464683364378,None,140.09224307525437,None,140.09224307525437,None,140.09224307525437,None,140.09224307525437,None,140.09224307525437,None,140.09224307525437,None,140.09224307525437,None,144.09376939904178,None,144.09376939904178,None,144.09376939904178,None,144.09376939904178,None,144.09376939904178,None,144.09376939904178,None,144.09376939904178,None,153.5807566086296,None,2.484505413507577,145.0774879718083,None,146.07792091020383,None,0.55,7.5027713816962205,149.07906037330395,None,None,149.07906037330395,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,-0.5,,,,,,,,,0,0,0,0,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.55,-0.44999999999999996,-1.7999999999999998,8.099999999999998,-0.5,-8.599999999999998,-4.549999999999999,gamble,win,-0.5,11.787500000000001,155.59825141530018,None,155.59825141530018,None,155.59825141530018,None,155.59825141530018,None,155.59825141530018,None,155.59825141530018,None,155.59825141530018,None,1,155.59825141530018,None,158.39932470570784,None,158.39932470570784,None,158.39932470570784,None,158.39932470570784,None,158.39932470570784,None,158.39932470570784,None,158.39932470570784,None,162.40086606878322,None,162.40086606878322,None,162.40086606878322,None,162.40086606878322,None,162.40086606878322,None,162.40086606878322,None,162.40086606878322,None,163.38453536399174,None,2.7679699829313904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.55,-0.44999999999999996,-2.25,8.549999999999999,5.7,-2.8499999999999988,1.4250000000000007,certain,certain,1.4250000000000007,13.212500000000002,165.40197961317608,None,165.40197961317608,None,165.40197961317608,None,165.40197961317608,None,165.40197961317608,None,165.40197961317608,None,165.40197961317608,None,3,165.40197961317608,None,167.18605151231168,None,167.18605151231168,None,167.18605151231168,None,167.18605151231168,None,167.18605151231168,None,167.18605151231168,None,167.18605151231168,None,171.17087051016279,None,171.17087051016279,None,171.17087051016279,None,171.17087051016279,None,171.17087051016279,None,171.17087051016279,None,171.17087051016279,None,180.67453464725986,None,1.7509775512153283,172.17128872929607,None,173.17162631242536,None,0.55,7.502751862630248,176.172766095493,None,None,176.172766095493,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.55,-0.44999999999999996,-2.7,9.0,12.3,3.3000000000000007,1.6500000000000004,gamble,win,12.3,25.512500000000003,182.691985616053,None,182.691985616053,None,182.691985616053,None,182.691985616053,None,182.691985616053,None,182.691985616053,None,182.691985616053,None,1,182.691985616053,None,185.02619453234365,None,185.02619453234365,None,185.02619453234365,None,185.02619453234365,None,185.02619453234365,None,185.02619453234365,None,185.02619453234365,None,189.011050648347,None,189.011050648347,None,189.011050648347,None,189.011050648347,None,189.011050648347,None,189.011050648347,None,189.011050648347,None,190.01143942895578,None,2.30093025759561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,6,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.55,-0.44999999999999996,-3.1500000000000004,-1.8374999999999997,13.1,11.2625,5.63125,gamble,lose,11.2625,36.775000000000006,192.02893807541113,None,192.02893807541113,None,192.02893807541113,None,192.02893807541113,None,192.02893807541113,None,192.02893807541113,None,192.02893807541113,None,1,192.02893807541113,None,194.8466380558093,None,194.8466380558093,None,194.8466380558093,None,194.8466380558093,None,194.8466380558093,None,194.8466380558093,None,194.8466380558093,None,198.8482200568542,None,198.8482200568542,None,198.8482200568542,None,198.8482200568542,None,198.8482200568542,None,198.8482200568542,None,198.8482200568542,None,199.83188359235646,None,2.7847381058963947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,12.7,,,,,,,,,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.55,-0.44999999999999996,-3.6000000000000005,9.899999999999999,12.7,2.8000000000000007,1.4000000000000004,gamble,win,12.7,49.47500000000001,201.84933872101828,None,201.84933872101828,None,201.84933872101828,None,201.84933872101828,None,201.84933872101828,None,201.84933872101828,None,201.84933872101828,None,1,201.84933872101828,None,204.46699844743125,None,204.46699844743125,None,204.46699844743125,None,204.46699844743125,None,204.46699844743125,None,204.46699844743125,None,204.46699844743125,None,208.4518612831016,None,208.4518612831016,None,208.4518612831016,None,208.4518612831016,None,208.4518612831016,None,208.4518612831016,None,208.4518612831016,None,217.95551998045994,None,2.584601536684204,209.45224110415438,None,210.4526375643327,None,0.56,7.502798900241032,213.4537703077658,None,None,213.4537703077658,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,11.7,,,,,,,,,0,0,0,0,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-4.040000000000001,10.2,11.7,1.5,0.75,gamble,win,11.7,61.17500000000001,219.9729648695793,None,219.9729648695793,None,219.9729648695793,None,219.9729648695793,None,219.9729648695793,None,219.9729648695793,None,219.9729648695793,None,1,219.9729648695793,None,222.07376847747946,None,222.07376847747946,None,222.07376847747946,None,222.07376847747946,None,222.07376847747946,None,222.07376847747946,None,222.07376847747946,None,226.05863931274507,None,226.05863931274507,None,226.05863931274507,None,226.05863931274507,None,226.05863931274507,None,226.05863931274507,None,226.05863931274507,None,227.0590271333931,None,2.0678337337449193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,11.1,,,,,,,,,0,0,0,0,0,9,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-4.48,10.64,11.1,0.4599999999999991,0.22999999999999954,gamble,win,11.1,72.275,229.07647010259097,None,229.07647010259097,None,229.07647010259097,None,229.07647010259097,None,229.07647010259097,None,229.07647010259097,None,229.07647010259097,None,1,229.07647010259097,None,231.67747018067166,None,231.67747018067166,None,231.67747018067166,None,231.67747018067166,None,231.67747018067166,None,231.67747018067166,None,231.67747018067166,None,235.67900738393655,None,235.67900738393655,None,235.67900738393655,None,235.67900738393655,None,235.67900738393655,None,235.67900738393655,None,235.67900738393655,None,245.16598531400086,None,2.5677287789876573,236.6627582751098,None,237.66309969808208,None,0.57,7.502768181846477,240.66423628129996,None,None,240.66423628129996,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,10,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.57,-0.43000000000000005,-4.91,-1.9141666666666668,2.5,0.5858333333333332,1.5429166666666667,certain,certain,1.5429166666666667,73.81791666666668,247.18351691885618,None,247.18351691885618,None,247.18351691885618,None,247.18351691885618,None,247.18351691885618,None,247.18351691885618,None,247.18351691885618,None,3,247.18351691885618,None,250.05119840416592,None,250.05119840416592,None,250.05119840416592,None,250.05119840416592,None,250.05119840416592,None,250.05119840416592,None,250.05119840416592,None,254.0527807251783,None,254.0527807251783,None,254.0527807251783,None,254.0527807251783,None,254.0527807251783,None,254.0527807251783,None,254.0527807251783,None,255.03655785502633,None,2.8346159359789453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,7.3,,,,,,,,,0,0,0,0,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-5.34,11.36,7.3,-4.06,1.62,gamble,win,7.3,81.11791666666667,257.0540005043149,None,257.0540005043149,None,257.0540005043149,None,257.0540005043149,None,257.0540005043149,None,257.0540005043149,None,257.0540005043149,None,None,257.0540005043149,None,260.055101249367,None,260.055101249367,None,260.055101249367,None,260.055101249367,None,260.055101249367,None,260.055101249367,None,260.055101249367,None,264.0399157673819,None,264.0399157673819,None,264.0399157673819,None,264.0399157673819,None,264.0399157673819,None,264.0399157673819,None,264.0399157673819,None,273.5435715849162,None,,265.0403119076509,None,266.04068180918694,None,0.6,7.502828658791259,269.04181711247656,None,None,269.04181711247656,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,5.9,,,,,,,,,0,0,0,0,0,12,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-5.74,11.34,5.9,-5.4399999999999995,0.23000000000000043,certain,certain,0.23000000000000043,81.34791666666668,275.56103215325857,None,275.56103215325857,None,275.56103215325857,None,275.56103215325857,None,275.56103215325857,None,275.56103215325857,None,275.56103215325857,None,3,275.56103215325857,None,277.29500895313686,None,277.29500895313686,None,277.29500895313686,None,277.29500895313686,None,277.29500895313686,None,277.29500895313686,None,277.29500895313686,None,281.27987466863124,None,281.27987466863124,None,281.27987466863124,None,281.27987466863124,None,281.27987466863124,None,281.27987466863124,None,281.27987466863124,None,282.28028872801224,None,1.7008840518537909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,13,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.6,-0.4,-6.140000000000001,11.740000000000002,12.9,1.1599999999999984,0.5799999999999992,gamble,win,12.9,94.24791666666668,284.2977025787113,None,284.2977025787113,None,284.2977025787113,None,284.2977025787113,None,284.2977025787113,None,284.2977025787113,None,284.2977025787113,None,1,284.2977025787113,None,285.71492559090257,None,285.71492559090257,None,285.71492559090257,None,285.71492559090257,None,285.71492559090257,None,285.71492559090257,None,285.71492559090257,None,289.7165114317322,None,289.7165114317322,None,289.7165114317322,None,289.7165114317322,None,289.7165114317322,None,289.7165114317322,None,289.7165114317322,None,290.7001775271492,None,1.3841622626059689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,6.7,,,,,,,,,0,0,0,0,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.6,-0.4,-6.540000000000001,-1.9450000000000003,6.7,4.755,2.3775,gamble,lose,4.755,99.00291666666668,292.7176976125338,None,292.7176976125338,None,292.7176976125338,None,292.7176976125338,None,292.7176976125338,None,292.7176976125338,None,292.7176976125338,None,1,292.7176976125338,None,294.73507242515916,None,294.73507242515916,None,294.73507242515916,None,294.73507242515916,None,294.73507242515916,None,294.73507242515916,None,294.73507242515916,None,298.7199659792823,None,298.7199659792823,None,298.7199659792823,None,298.7199659792823,None,298.7199659792823,None,298.7199659792823,None,298.7199659792823,None,308.2235798789188,None,1.9844231776078232,299.7203582797083,None,300.72072882123757,None,0.63,7.502701625111513,303.72187628393294,None,None,303.72187628393294,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,13.9,,,,,,,,,0,0,0,0,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.63,-0.37,-6.910000000000001,12.09,13.9,1.8100000000000005,0.9050000000000002,gamble,win,13.9,112.90291666666668,310.2410254080314,None,310.2410254080314,None,310.2410254080314,None,310.2410254080314,None,310.2410254080314,None,310.2410254080314,None,310.2410254080314,None,1,310.2410254080314,None,312.67528628971195,None,312.67528628971195,None,312.67528628971195,None,312.67528628971195,None,312.67528628971195,None,312.67528628971195,None,312.67528628971195,None,316.66020832239883,None,316.66020832239883,None,316.66020832239883,None,316.66020832239883,None,316.66020832239883,None,316.66020832239883,None,316.66020832239883,None,317.6605839836411,None,2.4011562942760065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,16,16,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-7.280000000000001,12.46,11.9,-0.5600000000000005,-0.28000000000000025,gamble,win,11.9,124.80291666666669,319.6779802352539,None,319.6779802352539,None,319.6779802352539,None,319.6779802352539,None,319.6779802352539,None,319.6779802352539,None,319.6779802352539,None,None,319.6779802352539,None,322.6791372974403,None,322.6791372974403,None,322.6791372974403,None,322.6791372974403,None,322.6791372974403,None,322.6791372974403,None,322.6791372974403,None,326.6806786605157,None,326.6806786605157,None,326.6806786605157,None,326.6806786605157,None,326.6806786605157,None,326.6806786605157,None,326.6806786605157,None,336.1676649101428,None,,327.6643837939482,None,328.6647687347722,None,0.63,7.50273842329625,331.66591491753934,None,None,331.66591491753934,None,,,,,,,,,,,,,,,,,,,24281,2020_Feb_24_1510,Mmi_3levels,3.1.5,59.97689326161149,
