currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,2,0,8.5,,,,,,,,,0,1,1,1,0,12,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,1.0,13.0,4.583333333333333,2.125,-2.458333333333333,-0.16666666666666652,certain,certain,-0.16666666666666652,69.72500000000004,769.558678474008,None,769.558678474008,None,769.558678474008,None,769.558678474008,None,769.558678474008,None,769.558678474008,None,769.558678474008,None,3,2.0176930891866505,769.558678474008,None,771.6093911540956,None,771.6093911540956,None,771.6093911540956,None,771.6093911540956,None,771.6093911540956,None,771.6093911540956,None,771.6093911540956,None,775.5942323229901,None,775.5942323229901,None,775.5942323229901,None,775.5942323229901,None,775.5942323229901,None,775.5942323229901,None,775.5942323229901,None,776.5946470197669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,1.1,,,,,,,,,0,1,1,1,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,14.0,-28.0,1.1,-26.9,-12.899999999999999,certain,certain,-12.899999999999999,56.82500000000004,778.6120444455119,None,778.6120444455119,None,778.6120444455119,None,778.6120444455119,None,778.6120444455119,None,778.6120444455119,None,778.6120444455119,None,3,2.684638460246788,778.6120444455119,None,781.329731295049,None,781.329731295049,None,781.329731295049,None,781.329731295049,None,781.329731295049,None,781.329731295049,None,781.329731295049,None,785.3312540897714,None,785.3312540897714,None,785.3312540897714,None,785.3312540897714,None,785.3312540897714,None,785.3312540897714,None,785.3312540897714,None,794.8181493836346,None,786.3149238042679,None,787.3152972233584,None,1.0,7.502648651676282,790.3164545985455,None,None,790.3164545985455,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,4.3,,,,,,,,,0,1,1,1,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,15.0,-29.0,4.3,-24.7,-10.2,gamble,lose,-24.7,32.12500000000004,796.8356024862624,None,796.8356024862624,None,796.8356024862624,None,796.8356024862624,None,796.8356024862624,None,796.8356024862624,None,796.8356024862624,None,1,2.517901237530168,796.8356024862624,None,799.3865217147868,None,799.3865217147868,None,799.3865217147868,None,799.3865217147868,None,799.3865217147868,None,799.3865217147868,None,799.3865217147868,None,803.3880518690967,None,803.3880518690967,None,803.3880518690967,None,803.3880518690967,None,803.3880518690967,None,803.3880518690967,None,803.3880518690967,None,804.3717644611934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,-0.7,,,,,,,,,0,1,1,1,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,16.0,-30.0,-0.7,-30.7,-15.7,certain,certain,-15.7,16.425000000000043,806.3892111641762,None,806.3892111641762,None,806.3892111641762,None,806.3892111641762,None,806.3892111641762,None,806.3892111641762,None,806.3892111641762,None,3,2.8012988072659937,806.3892111641762,None,809.223627476862,None,809.223627476862,None,809.223627476862,None,809.223627476862,None,809.223627476862,None,809.223627476862,None,809.223627476862,None,813.2250907549205,None,813.2250907549205,None,813.2250907549205,None,813.2250907549205,None,813.2250907549205,None,813.2250907549205,None,813.2250907549205,None,822.7120132472592,None,814.2088507043627,None,815.2091994848306,None,1.0,7.502829441553331,818.2103066228301,None,None,818.2103066228301,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,5.3,,,,,,,,,0,1,1,1,0,16,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,1.0,17.0,4.916666666666667,1.325,-3.591666666666667,-1.1333333333333333,gamble,win,1.325,17.750000000000043,824.7294609101918,None,824.7294609101918,None,824.7294609101918,None,824.7294609101918,None,824.7294609101918,None,824.7294609101918,None,824.7294609101918,None,None,,824.7294609101918,None,827.7306352444284,None,827.7306352444284,None,827.7306352444284,None,827.7306352444284,None,827.7306352444284,None,827.7306352444284,None,827.7306352444284,None,831.7154469749694,None,831.7154469749694,None,831.7154469749694,None,831.7154469749694,None,831.7154469749694,None,831.7154469749694,None,831.7154469749694,None,832.7158421528402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,11.7,,,,,,,,,0,1,1,1,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,18.0,-32.0,11.7,-20.3,-4.300000000000001,gamble,lose,-20.3,-2.549999999999958,834.7332424584238,None,834.7332424584238,None,834.7332424584238,None,834.7332424584238,None,834.7332424584238,None,834.7332424584238,None,834.7332424584238,None,1,1.367445663043327,834.7332424584238,None,836.1337771484796,None,836.1337771484796,None,836.1337771484796,None,836.1337771484796,None,836.1337771484796,None,836.1337771484796,None,836.1337771484796,None,840.1186243970369,None,840.1186243970369,None,840.1186243970369,None,840.1186243970369,None,840.1186243970369,None,840.1186243970369,None,840.1186243970369,None,841.1190106154063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,13.1,,,,,,,,,0,1,1,1,0,18,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,19.0,-33.0,13.1,-19.9,-3.3999999999999995,certain,certain,-3.3999999999999995,-5.9499999999999575,843.1364269200931,None,843.1364269200931,None,843.1364269200931,None,843.1364269200931,None,843.1364269200931,None,843.1364269200931,None,843.1364269200931,None,3,1.98434583663402,843.1364269200931,None,845.1538614637611,None,845.1538614637611,None,845.1538614637611,None,845.1538614637611,None,845.1538614637611,None,845.1538614637611,None,845.1538614637611,None,849.2054630540697,None,849.2054630540697,None,849.2054630540697,None,849.2054630540697,None,849.2054630540697,None,849.2054630540697,None,849.2054630540697,None,858.6923180301928,None,850.1890841312888,None,851.1894789891776,None,1.0,7.502748486083874,854.1905672482353,None,None,854.1905672482353,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,8.9,,,,,,,,,0,1,1,1,0,19,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,1.0,20.0,5.166666666666667,2.225,-2.941666666666667,-0.3583333333333334,certain,certain,-0.3583333333333334,-6.308333333333291,860.7097576935703,None,860.7097576935703,None,860.7097576935703,None,860.7097576935703,None,860.7097576935703,None,860.7097576935703,None,860.7097576935703,None,3,2.784649179648113,860.7097576935703,None,863.5274709416299,None,863.5274709416299,None,863.5274709416299,None,863.5274709416299,None,863.5274709416299,None,863.5274709416299,None,863.5274709416299,None,867.5289927764061,None,867.5289927764061,None,867.5289927764061,None,867.5289927764061,None,867.5289927764061,None,867.5289927764061,None,867.5289927764061,None,868.5126832897367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,6.9,,,,,,,,,0,1,1,1,0,20,20,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,21.0,-35.0,6.9,-28.1,-10.600000000000001,gamble,lose,-28.1,-34.40833333333329,870.5301395921852,None,870.5301395921852,None,870.5301395921852,None,870.5301395921852,None,870.5301395921852,None,870.5301395921852,None,870.5301395921852,None,1,2.501022502739943,870.5301395921852,None,873.0645314262401,None,873.0645314262401,None,873.0645314262401,None,873.0645314262401,None,873.0645314262401,None,873.0645314262401,None,873.0645314262401,None,877.0660478213249,None,877.0660478213249,None,877.0660478213249,None,877.0660478213249,None,877.0660478213249,None,877.0660478213249,None,877.0660478213249,None,886.5528618397402,None,878.0496573791897,None,879.050027918438,None,1.0,7.502727047281951,882.0511564952394,None,None,882.0511564952394,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,1.3,,,,,,,,,0,1,1,1,0,21,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,1.0,1.0,22.0,5.333333333333333,0.325,-5.008333333333333,-2.3416666666666663,gamble,win,0.325,-34.083333333333286,888.5702791043732,None,888.5702791043732,None,888.5702791043732,None,888.5702791043732,None,888.5702791043732,None,888.5702791043732,None,888.5702791043732,None,None,,888.5702791043732,None,891.5713942419243,None,891.5713942419243,None,891.5713942419243,None,891.5713942419243,None,891.5713942419243,None,891.5713942419243,None,891.5713942419243,None,895.5729816730272,None,895.5729816730272,None,895.5729816730272,None,895.5729816730272,None,895.5729816730272,None,895.5729816730272,None,895.5729816730272,None,896.5566936251598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,8.7,,,,,,,,,0,1,1,1,0,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,23.0,-37.0,8.7,-28.3,-9.8,gamble,lose,-28.3,-62.38333333333328,898.5740875310985,None,898.5740875310985,None,898.5740875310985,None,898.5740875310985,None,898.5740875310985,None,898.5740875310985,None,898.5740875310985,None,1,1.2840692121244501,898.5740875310985,None,899.8912364907592,None,899.8912364907592,None,899.8912364907592,None,899.8912364907592,None,899.8912364907592,None,899.8912364907592,None,899.8912364907592,None,903.8927458462349,None,903.8927458462349,None,903.8927458462349,None,903.8927458462349,None,903.8927458462349,None,903.8927458462349,None,903.8927458462349,None,913.3796968169809,None,904.8764779572375,None,905.8768401769521,None,1.0,7.502762885276752,908.8779786731975,None,None,908.8779786731975,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,9.1,,,,,,,,,0,1,1,1,0,23,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,24.0,-38.0,9.1,-28.9,-9.899999999999999,gamble,lose,-28.9,-91.28333333333327,915.3971313606453,None,915.3971313606453,None,915.3971313606453,None,915.3971313606453,None,915.3971313606453,None,915.3971313606453,None,915.3971313606453,None,1,2.3511432159793912,915.3971313606453,None,917.7813543241609,None,917.7813543241609,None,917.7813543241609,None,917.7813543241609,None,917.7813543241609,None,917.7813543241609,None,917.7813543241609,None,921.7828780788295,None,921.7828780788295,None,921.7828780788295,None,921.7828780788295,None,921.7828780788295,None,921.7828780788295,None,921.7828780788295,None,922.7666085899218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,2.3,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,25.0,-39.0,2.3,-36.7,-17.200000000000003,gamble,lose,-36.7,-127.98333333333328,924.7840028158425,None,924.7840028158425,None,924.7840028158425,None,924.7840028158425,None,924.7840028158425,None,924.7840028158425,None,924.7840028158425,None,1,2.2010517810995225,924.7840028158425,None,927.0181708224372,None,927.0181708224372,None,927.0181708224372,None,927.0181708224372,None,927.0181708224372,None,927.0181708224372,None,927.0181708224372,None,931.0197124961014,None,931.0197124961014,None,931.0197124961014,None,931.0197124961014,None,931.0197124961014,None,931.0197124961014,None,931.0197124961014,None,932.0034106890016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,0.5,,,,,,,,,0,1,1,1,0,25,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,26.0,-40.0,0.5,-39.5,-19.5,certain,certain,-19.5,-147.4833333333333,934.020841712867,None,934.020841712867,None,934.020841712867,None,934.020841712867,None,934.020841712867,None,934.020841712867,None,934.020841712867,None,3,1.9343825545765867,934.020841712867,None,935.9882368187391,None,935.9882368187391,None,935.9882368187391,None,935.9882368187391,None,935.9882368187391,None,935.9882368187391,None,935.9882368187391,None,939.9897775324607,None,939.9897775324607,None,939.9897775324607,None,939.9897775324607,None,939.9897775324607,None,939.9897775324607,None,939.9897775324607,None,949.4766741062522,None,940.9734322077966,None,941.9738101066359,None,1.0,7.502767365029285,944.9749585223253,None,None,944.9749585223253,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,0.1,,,,,,,,,0,1,1,1,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,1.0,1.0,27.0,5.75,0.025,-5.725,-2.8499999999999996,gamble,win,0.025,-147.4583333333333,951.4941684865662,None,951.4941684865662,None,951.4941684865662,None,951.4941684865662,None,951.4941684865662,None,951.4941684865662,None,951.4941684865662,None,None,,951.4941684865662,None,954.4952922636367,None,954.4952922636367,None,954.4952922636367,None,954.4952922636367,None,954.4952922636367,None,954.4952922636367,None,954.4952922636367,None,958.4800950346798,None,958.4800950346798,None,958.4800950346798,None,958.4800950346798,None,958.4800950346798,None,958.4800950346798,None,958.4800950346798,None,959.4804582143406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,9.3,,,,,,,,,0,2,2,2,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.8488311854562,None,1.0,6.851334405273519,966.8666289087814,None,4,966.8666289087814,None,970.7014013615262,None,True,True,False,1.0,0.0,0.0,0.03,9.3,9.270000000000001,4.635000000000001,gamble,win,9.3,-138.15833333333327,973.7192422824337,None,973.7192422824337,None,973.7192422824337,None,973.7192422824337,None,973.7192422824337,None,973.7192422824337,None,973.7192422824337,None,1,1.7342232035007328,973.7192422824337,None,975.4865340340948,None,975.4865340340948,None,975.4865340340948,None,975.4865340340948,None,975.4865340340948,None,975.4865340340948,None,975.4865340340948,None,979.4713579239578,None,979.4713579239578,None,979.4713579239578,None,979.4713579239578,None,979.4713579239578,None,979.4713579239578,None,979.4713579239578,None,988.9750157991184,None,980.4718481365053,None,981.472170998426,None,1.0,7.502714567985095,984.4732931755825,None,None,984.4732931755825,None,961.4812290511763,None,4,2.351284008094808,961.4812290511763,None,3.8183512923278613,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,10.1,,,,,,,,,0,2,2,2,0,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,10.1,10.07,5.035,gamble,win,10.1,-128.05833333333328,990.9924106650033,None,990.9924106650033,None,990.9924106650033,None,990.9924106650033,None,990.9924106650033,None,990.9924106650033,None,990.9924106650033,None,1,1.4175334181272774,990.9924106650033,None,992.4429937523528,None,992.4429937523528,None,992.4429937523528,None,992.4429937523528,None,992.4429937523528,None,992.4429937523528,None,992.4429937523528,None,996.4444794291521,None,996.4444794291521,None,996.4444794291521,None,996.4444794291521,None,996.4444794291521,None,996.4444794291521,None,996.4444794291521,None,997.428160982985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,2.3,,,,,,,,,0,2,2,2,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,2.3,2.27,1.135,gamble,win,2.3,-125.75833333333328,999.4456041661688,None,999.4456041661688,None,999.4456041661688,None,999.4456041661688,None,999.4456041661688,None,999.4456041661688,None,999.4456041661688,None,1,1.7007277992452146,999.4456041661688,None,1001.179557304793,None,1001.179557304793,None,1001.179557304793,None,1001.179557304793,None,1001.179557304793,None,1001.179557304793,None,1001.179557304793,None,1005.1644410313056,None,1005.1644410313056,None,1005.1644410313056,None,1005.1644410313056,None,1005.1644410313056,None,1005.1644410313056,None,1005.1644410313056,None,1006.1648390890114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,6.9,,,,,,,,,0,2,2,2,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,6.9,6.87,3.435,gamble,win,6.9,-118.85833333333328,1008.1822624333072,None,1008.1822624333072,None,1008.1822624333072,None,1008.1822624333072,None,1008.1822624333072,None,1008.1822624333072,None,1008.1822624333072,None,1,1.0673018310953921,1008.1822624333072,None,1009.2659755053719,None,1009.2659755053719,None,1009.2659755053719,None,1009.2659755053719,None,1009.2659755053719,None,1009.2659755053719,None,1009.2659755053719,None,1013.267533818107,None,1013.267533818107,None,1013.267533818107,None,1013.267533818107,None,1013.267533818107,None,1013.267533818107,None,1013.267533818107,None,1022.771095058677,None,1014.2679171566415,None,1015.2682454582573,None,1.0,7.502733126944804,1018.2693676354138,None,None,1018.2693676354138,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,6.1,,,,,,,,,0,2,2,2,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,6.1,6.069999999999999,3.0349999999999997,gamble,win,6.1,-112.75833333333328,1024.7885408017173,None,1024.7885408017173,None,1024.7885408017173,None,1024.7885408017173,None,1024.7885408017173,None,1024.7885408017173,None,1024.7885408017173,None,1,1.2507395585853374,1024.7885408017173,None,1026.0723943459197,None,1026.0723943459197,None,1026.0723943459197,None,1026.0723943459197,None,1026.0723943459197,None,1026.0723943459197,None,1026.0723943459197,None,1030.0571887974293,None,1030.0571887974293,None,1030.0571887974293,None,1030.0571887974293,None,1030.0571887974293,None,1030.0571887974293,None,1030.0571887974293,None,1031.057608293937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,9.5,,,,,,,,,0,2,2,2,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,9.5,9.47,4.735,gamble,win,9.5,-103.25833333333328,1033.0750181989824,None,1033.0750181989824,None,1033.0750181989824,None,1033.0750181989824,None,1033.0750181989824,None,1033.0750181989824,None,1033.0750181989824,None,1,1.1840613725653384,1033.0750181989824,None,1034.2921359603897,None,1034.2921359603897,None,1034.2921359603897,None,1034.2921359603897,None,1034.2921359603897,None,1034.2921359603897,None,1034.2921359603897,None,1038.2936664346817,None,1038.2936664346817,None,1038.2936664346817,None,1038.2936664346817,None,1038.2936664346817,None,1038.2936664346817,None,1038.2936664346817,None,1047.7805754877736,None,1039.277314070412,None,1040.2777127680856,None,1.0,7.502694409111427,1043.2788131864618,None,None,1043.2788131864618,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,8.7,,,,,,,,,0,2,2,2,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,8.7,8.67,4.335,gamble,win,8.7,-94.55833333333328,1049.798004591743,None,1049.798004591743,None,1049.798004591743,None,1049.798004591743,None,1049.798004591743,None,1049.798004591743,None,1049.798004591743,None,1,1.250764517186326,1049.798004591743,None,1051.0818277376493,None,1051.0818277376493,None,1051.0818277376493,None,1051.0818277376493,None,1051.0818277376493,None,1051.0818277376493,None,1051.0818277376493,None,1055.0667549817226,None,1055.0667549817226,None,1055.0667549817226,None,1055.0667549817226,None,1055.0667549817226,None,1055.0667549817226,None,1055.0667549817226,None,1056.0670282464198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,13.7,,,,,,,,,0,2,2,2,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,13.7,13.67,6.835,gamble,win,13.7,-80.85833333333328,1058.0844531906223,None,1058.0844531906223,None,1058.0844531906223,None,1058.0844531906223,None,1058.0844531906223,None,1058.0844531906223,None,1058.0844531906223,None,1,0.9673224699436105,1058.0844531906223,None,1059.0848419688518,None,1059.0848419688518,None,1059.0848419688518,None,1059.0848419688518,None,1059.0848419688518,None,1059.0848419688518,None,1059.0848419688518,None,1063.0863993216408,None,1063.0863993216408,None,1063.0863993216408,None,1063.0863993216408,None,1063.0863993216408,None,1063.0863993216408,None,1063.0863993216408,None,1072.5733038949838,None,1064.070067436227,None,1065.0705259705464,None,1.0,7.502519058933103,1068.0715595126676,None,None,1068.0715595126676,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,10.7,,,,,,,,,0,2,2,2,0,8,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,10.7,10.67,5.335,gamble,win,10.7,-70.15833333333327,1074.5907058004777,None,1074.5907058004777,None,1074.5907058004777,None,1074.5907058004777,None,1074.5907058004777,None,1074.5907058004777,None,1074.5907058004777,None,1,0.9506450038788898,1074.5907058004777,None,1075.5744177526067,None,1075.5744177526067,None,1075.5744177526067,None,1075.5744177526067,None,1075.5744177526067,None,1075.5744177526067,None,1075.5744177526067,None,1079.5759792651625,None,1079.5759792651625,None,1079.5759792651625,None,1079.5759792651625,None,1079.5759792651625,None,1079.5759792651625,None,1079.5759792651625,None,1080.5596160215027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,3,1,7.9,,,,,,,,,0,2,2,2,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,7.9,7.87,3.935,gamble,win,7.9,-62.258333333333276,1082.5771622389148,None,1082.5771622389148,None,1082.5771622389148,None,1082.5771622389148,None,1082.5771622389148,None,1082.5771622389148,None,1082.5771622389148,None,1,0.9837721087606042,1082.5771622389148,None,1083.594139208206,None,1083.594139208206,None,1083.594139208206,None,1083.594139208206,None,1083.594139208206,None,1083.594139208206,None,1083.594139208206,None,1087.5789512587326,None,1087.5789512587326,None,1087.5789512587326,None,1087.5789512587326,None,1087.5789512587326,None,1087.5789512587326,None,1087.5789512587326,None,1088.5793624357066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
