currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.59,-0.41000000000000003,-1.73,7.470000000000001,1.1,-6.370000000000001,-2.6350000000000007,certain,certain,-2.6350000000000007,13.974999999999998,142.32690999454098,None,142.32690999454098,None,142.32690999454098,None,142.32690999454098,None,142.32690999454098,None,142.32690999454098,None,142.32690999454098,None,3,2.317878154313803,142.32690999454098,None,144.67781487447428,None,144.67781487447428,None,144.67781487447428,None,144.67781487447428,None,144.67781487447428,None,144.67781487447428,None,144.67781487447428,None,148.67933799356615,None,148.67933799356615,None,148.67933799356615,None,148.67933799356615,None,148.67933799356615,None,148.67933799356615,None,148.67933799356615,None,149.66304125924944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,-0.7,,,,,,,,,0,0,0,0,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.59,-0.41000000000000003,-2.14,7.880000000000001,-0.7,-8.58,-4.64,gamble,win,-0.7,13.274999999999999,151.68047905295316,None,151.68047905295316,None,151.68047905295316,None,151.68047905295316,None,151.68047905295316,None,151.68047905295316,None,151.68047905295316,None,None,,151.68047905295316,None,154.68162747194947,None,154.68162747194947,None,154.68162747194947,None,154.68162747194947,None,154.68162747194947,None,154.68162747194947,None,154.68162747194947,None,158.68308371459352,None,158.68308371459352,None,158.68308371459352,None,158.68308371459352,None,158.68308371459352,None,158.68308371459352,None,158.68308371459352,None,168.17006488615334,None,159.6668186585939,None,160.66720807790807,None,0.56,7.502803051100273,163.66837153610504,None,None,163.66837153610504,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,4.7,,,,,,,,,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-2.58,8.739999999999998,4.7,-4.039999999999998,0.33000000000000096,certain,certain,0.33000000000000096,13.605,170.18753947790356,None,170.18753947790356,None,170.18753947790356,None,170.18753947790356,None,170.18753947790356,None,170.18753947790356,None,170.18753947790356,None,3,1.7675640269990254,170.18753947790356,None,171.98824030467586,None,171.98824030467586,None,171.98824030467586,None,171.98824030467586,None,171.98824030467586,None,171.98824030467586,None,171.98824030467586,None,175.97307951001676,None,175.97307951001676,None,175.97307951001676,None,175.97307951001676,None,175.97307951001676,None,175.97307951001676,None,175.97307951001676,None,176.97343053137047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-3.02,9.18,8.3,-0.879999999999999,-0.4399999999999995,gamble,win,8.3,21.905,178.99086736512618,None,178.99086736512618,None,178.99086736512618,None,178.99086736512618,None,178.99086736512618,None,178.99086736512618,None,178.99086736512618,None,1,1.5509272147464799,178.99086736512618,None,180.57484306433616,None,180.57484306433616,None,180.57484306433616,None,180.57484306433616,None,180.57484306433616,None,180.57484306433616,None,180.57484306433616,None,184.55964611159834,None,184.55964611159834,None,184.55964611159834,None,184.55964611159834,None,184.55964611159834,None,184.55964611159834,None,184.55964611159834,None,185.56007616875468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,-1.1,,,,,,,,,0,0,0,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.56,-0.43999999999999995,-3.46,-1.8283333333333331,-1.1,-2.9283333333333332,-2.0141666666666667,certain,certain,-2.0141666666666667,19.890833333333333,187.57751236254444,None,187.57751236254444,None,187.57751236254444,None,187.57751236254444,None,187.57751236254444,None,187.57751236254444,None,187.57751236254444,None,3,1.8009868915760308,187.57751236254444,None,189.41154357880623,None,189.41154357880623,None,189.41154357880623,None,189.41154357880623,None,189.41154357880623,None,189.41154357880623,None,189.41154357880623,None,193.413068937778,None,193.413068937778,None,193.413068937778,None,193.413068937778,None,193.413068937778,None,193.413068937778,None,193.413068937778,None,202.90003123034148,None,194.39678276290033,None,195.39716898238476,None,0.56,7.502798571340463,198.39819644780437,None,None,198.39819644780437,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,7.9,,,,,,,,,0,0,0,0,0,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-3.9,10.059999999999999,7.9,-2.1599999999999984,-1.0799999999999992,gamble,win,7.9,27.79083333333333,204.9174607044879,None,204.9174607044879,None,204.9174607044879,None,204.9174607044879,None,204.9174607044879,None,204.9174607044879,None,204.9174607044879,None,1,1.434137258629562,204.9174607044879,None,206.38462980846452,None,206.38462980846452,None,206.38462980846452,None,206.38462980846452,None,206.38462980846452,None,206.38462980846452,None,206.38462980846452,None,210.36954612971022,None,210.36954612971022,None,210.36954612971022,None,210.36954612971022,None,210.36954612971022,None,210.36954612971022,None,210.36954612971022,None,211.36993586900644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,9,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.56,-0.43999999999999995,-4.34,-1.9016666666666664,8.7,6.798333333333333,3.3991666666666664,gamble,lose,6.798333333333333,34.589166666666664,213.38736438320484,None,213.38736438320484,None,213.38736438320484,None,213.38736438320484,None,213.38736438320484,None,213.38736438320484,None,213.38736438320484,None,1,1.4674436493933172,213.38736438320484,None,214.88793619283024,None,214.88793619283024,None,214.88793619283024,None,214.88793619283024,None,214.88793619283024,None,214.88793619283024,None,214.88793619283024,None,218.8727843576944,None,218.8727843576944,None,218.8727843576944,None,218.8727843576944,None,218.8727843576944,None,218.8727843576944,None,218.8727843576944,None,228.37642320439954,None,219.87316641740108,None,220.87352895814183,None,0.57,7.502791851697111,223.874668097631,None,None,223.874668097631,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,7.7,,,,,,,,,0,0,0,0,0,10,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-4.77,10.79,7.7,-3.089999999999999,-1.5449999999999995,gamble,win,7.7,42.28916666666667,230.39385267854595,None,230.39385267854595,None,230.39385267854595,None,230.39385267854595,None,230.39385267854595,None,230.39385267854595,None,230.39385267854595,None,1,1.5340769098347664,230.39385267854595,None,231.96101935065235,None,231.96101935065235,None,231.96101935065235,None,231.96101935065235,None,231.96101935065235,None,231.96101935065235,None,231.96101935065235,None,235.9459679901811,None,235.9459679901811,None,235.9459679901811,None,235.9459679901811,None,235.9459679901811,None,235.9459679901811,None,235.9459679901811,None,236.94634972990207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,-0.3,,,,,,,,,0,0,0,0,0,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-5.199999999999999,11.219999999999999,-0.3,-11.52,-5.91,certain,certain,-5.91,36.37916666666666,238.96378432377787,None,238.96378432377787,None,238.96378432377787,None,238.96378432377787,None,238.96378432377787,None,238.96378432377787,None,238.96378432377787,None,3,1.7007797345795552,238.96378432377787,None,240.69778117386522,None,240.69778117386522,None,240.69778117386522,None,240.69778117386522,None,240.69778117386522,None,240.69778117386522,None,240.69778117386522,None,244.6993052529051,None,244.6993052529051,None,244.6993052529051,None,244.6993052529051,None,244.6993052529051,None,244.6993052529051,None,244.6993052529051,None,254.1862662655367,None,245.68300051901315,None,246.6834011377323,None,0.56,7.502910565390266,249.68449003989008,None,None,249.68449003989008,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,5.9,,,,,,,,,0,0,0,0,0,12,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-5.639999999999999,11.799999999999997,5.9,-5.899999999999997,1.7763568394002505e-15,certain,certain,1.7763568394002505e-15,36.37916666666666,256.2036727009072,None,256.2036727009072,None,256.2036727009072,None,256.2036727009072,None,256.2036727009072,None,256.2036727009072,None,256.2036727009072,None,3,2.0343463355238782,256.2036727009072,None,258.2711094386668,None,258.2711094386668,None,258.2711094386668,None,258.2711094386668,None,258.2711094386668,None,258.2711094386668,None,258.2711094386668,None,262.25602415999674,None,262.25602415999674,None,262.25602415999674,None,262.25602415999674,None,262.25602415999674,None,262.25602415999674,None,262.25602415999674,None,263.25629966536144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-6.079999999999998,12.239999999999998,5.7,-6.539999999999998,-0.41999999999999904,gamble,win,5.7,42.079166666666666,265.2737867364485,None,265.2737867364485,None,265.2737867364485,None,265.2737867364485,None,265.2737867364485,None,265.2737867364485,None,265.2737867364485,None,1,1.7676014650096477,265.2737867364485,None,267.07447380395206,None,267.07447380395206,None,267.07447380395206,None,267.07447380395206,None,267.07447380395206,None,267.07447380395206,None,267.07447380395206,None,271.05931588914063,None,271.05931588914063,None,271.05931588914063,None,271.05931588914063,None,271.05931588914063,None,271.05931588914063,None,271.05931588914063,None,272.05975202597256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,10.7,,,,,,,,,0,0,0,0,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-6.519999999999998,12.679999999999996,10.7,-1.9799999999999969,-0.9899999999999984,gamble,win,10.7,52.77916666666667,274.12720156305295,None,274.12720156305295,None,274.12720156305295,None,274.12720156305295,None,274.12720156305295,None,274.12720156305295,None,274.12720156305295,None,1,1.7676405029360467,274.12720156305295,None,275.92789151040415,None,275.92789151040415,None,275.92789151040415,None,275.92789151040415,None,275.92789151040415,None,275.92789151040415,None,275.92789151040415,None,279.92941558944403,None,279.92941558944403,None,279.92941558944403,None,279.92941558944403,None,279.92941558944403,None,279.92941558944403,None,279.92941558944403,None,289.416372122314,None,280.9131300545323,None,281.91350603455976,None,0.56,7.502780652292131,284.9146477339127,None,None,284.9146477339127,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,12.1,,,,,,,,,0,0,0,0,0,15,15,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.56,-0.43999999999999995,-6.959999999999997,13.119999999999997,12.1,-1.0199999999999978,-0.5099999999999989,gamble,win,12.1,64.87916666666666,291.4338015964604,None,291.4338015964604,None,291.4338015964604,None,291.4338015964604,None,291.4338015964604,None,291.4338015964604,None,291.4338015964604,None,1,1.5340692302434036,291.4338015964604,None,293.0010677832797,None,293.0010677832797,None,293.0010677832797,None,293.0010677832797,None,293.0010677832797,None,293.0010677832797,None,293.0010677832797,None,297.00260338170847,None,297.00260338170847,None,297.00260338170847,None,297.00260338170847,None,297.00260338170847,None,297.00260338170847,None,297.00260338170847,None,297.9863060074258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,8.9,,,,,,,,,0,0,0,0,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.56,-0.43999999999999995,-7.399999999999997,13.559999999999995,8.9,-4.659999999999995,-2.3299999999999974,gamble,win,8.9,73.77916666666667,300.00374860087504,None,300.00374860087504,None,300.00374860087504,None,300.00374860087504,None,300.00374860087504,None,300.00374860087504,None,300.00374860087504,None,1,1.8343499193324533,300.00374860087504,None,301.871124285879,None,301.871124285879,None,301.871124285879,None,301.871124285879,None,301.871124285879,None,301.871124285879,None,301.871124285879,None,305.8559042943634,None,305.8559042943634,None,305.8559042943634,None,305.8559042943634,None,305.8559042943634,None,305.8559042943634,None,305.8559042943634,None,315.3596071376687,None,306.8563228321309,None,307.8567544892012,None,0.57,7.502789611815388,310.85782547231065,None,None,310.85782547231065,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,3.5,,,,,,,,,0,0,0,0,0,17,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-7.8299999999999965,13.849999999999998,3.5,-10.349999999999998,-3.424999999999999,certain,certain,-3.424999999999999,70.35416666666667,317.37703309200333,None,317.37703309200333,None,317.37703309200333,None,317.37703309200333,None,317.37703309200333,None,317.37703309200333,None,317.37703309200333,None,3,2.0010812225664267,317.37703309200333,None,319.411145199967,None,319.411145199967,None,319.411145199967,None,319.411145199967,None,319.411145199967,None,319.411145199967,None,319.411145199967,None,323.3960042442541,None,323.3960042442541,None,323.3960042442541,None,323.3960042442541,None,323.3960042442541,None,323.3960042442541,None,323.3960042442541,None,324.3963818241973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,18,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.57,-0.43000000000000005,-8.259999999999996,14.279999999999998,11.9,-2.3799999999999972,-1.1899999999999986,gamble,win,11.9,82.25416666666668,326.41381353822544,None,326.41381353822544,None,326.41381353822544,None,326.41381353822544,None,326.41381353822544,None,326.41381353822544,None,326.41381353822544,None,1,1.4008353476256161,326.41381353822544,None,327.8477277687016,None,327.8477277687016,None,327.8477277687016,None,327.8477277687016,None,327.8477277687016,None,327.8477277687016,None,327.8477277687016,None,331.8492329687451,None,331.8492329687451,None,331.8492329687451,None,331.8492329687451,None,331.8492329687451,None,331.8492329687451,None,331.8492329687451,None,332.8328936766884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.57,-0.43000000000000005,-8.689999999999996,-2.2291666666666665,2.1,-0.12916666666666643,0.9854166666666668,gamble,lose,-0.12916666666666643,82.12500000000001,334.85038010780954,None,334.85038010780954,None,334.85038010780954,None,334.85038010780954,None,334.85038010780954,None,334.85038010780954,None,334.85038010780954,None,1,1.3508344836718607,334.85038010780954,None,336.23422627790023,None,336.23422627790023,None,336.23422627790023,None,336.23422627790023,None,336.23422627790023,None,336.23422627790023,None,336.23422627790023,None,340.23571483882733,None,340.23571483882733,None,340.23571483882733,None,340.23571483882733,None,340.23571483882733,None,340.23571483882733,None,340.23571483882733,None,349.7227200091129,None,341.2194245041701,None,342.2198452818193,None,0.57,7.502837609266862,345.220979941545,None,None,345.220979941545,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,10.1,,,,,,,,,0,0,0,0,0,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.57,-0.43000000000000005,-9.119999999999996,15.139999999999997,10.1,-5.039999999999997,-2.5199999999999987,gamble,win,10.1,92.22500000000001,351.7401424436339,None,351.7401424436339,None,351.7401424436339,None,351.7401424436339,None,351.7401424436339,None,351.7401424436339,None,351.7401424436339,None,1,1.7676363431583013,351.7401424436339,None,353.54078055373793,None,353.54078055373793,None,353.54078055373793,None,353.54078055373793,None,353.54078055373793,None,353.54078055373793,None,353.54078055373793,None,357.5423119923871,None,357.5423119923871,None,357.5423119923871,None,357.5423119923871,None,357.5423119923871,None,357.5423119923871,None,357.5423119923871,None,358.52600245874964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,21,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.57,-0.43000000000000005,-9.549999999999995,-2.3008333333333333,4.9,2.599166666666667,1.2995833333333335,gamble,lose,2.599166666666667,94.82416666666667,360.5434524118082,None,360.5434524118082,None,360.5434524118082,None,360.5434524118082,None,360.5434524118082,None,360.5434524118082,None,360.5434524118082,None,1,1.1007850462974602,360.5434524118082,None,361.6772683435065,None,361.6772683435065,None,361.6772683435065,None,361.6772683435065,None,361.6772683435065,None,361.6772683435065,None,361.6772683435065,None,365.66206819093713,None,365.66206819093713,None,365.66206819093713,None,365.66206819093713,None,365.66206819093713,None,365.66206819093713,None,365.66206819093713,None,375.16569647820324,None,366.66247200948783,None,367.6628284705512,None,0.58,7.502753453736659,370.6640229671011,None,None,370.6640229671011,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,22,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.58,-0.42000000000000004,-9.969999999999995,15.849999999999996,2.5,-13.349999999999996,-5.424999999999998,certain,certain,-5.424999999999998,89.39916666666667,377.18314771119367,None,377.18314771119367,None,377.18314771119367,None,377.18314771119367,None,377.18314771119367,None,377.18314771119367,None,377.18314771119367,None,3,1.0507393847237836,377.18314771119367,None,378.2669083818273,None,378.2669083818273,None,378.2669083818273,None,378.2669083818273,None,378.2669083818273,None,378.2669083818273,None,378.2669083818273,None,382.2517024695644,None,382.2517024695644,None,382.2517024695644,None,382.2517024695644,None,382.2517024695644,None,382.2517024695644,None,382.2517024695644,None,383.2520976485739,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,13.3,,,,,,,,,0,0,0,0,0,23,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.58,-0.42000000000000004,-10.389999999999995,16.269999999999996,13.3,-2.9699999999999953,-1.4849999999999977,gamble,win,13.3,102.69916666666667,385.26951944312714,None,385.26951944312714,None,385.26951944312714,None,385.26951944312714,None,385.26951944312714,None,385.26951944312714,None,385.26951944312714,None,1,1.383930325620895,385.26951944312714,None,386.6867670389347,None,386.6867670389347,None,386.6867670389347,None,386.6867670389347,None,386.6867670389347,None,386.6867670389347,None,386.6867670389347,None,390.68831511670214,None,390.68831511670214,None,390.68831511670214,None,390.68831511670214,None,390.68831511670214,None,390.68831511670214,None,390.68831511670214,None,400.17523517150767,None,391.6719870240504,None,392.67242668069593,None,0.57,7.502798891324346,395.6735671001152,None,None,395.6735671001152,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,12.5,,,,,,,,,0,0,0,0,0,24,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.57,-0.43000000000000005,-10.819999999999995,-2.4066666666666663,12.5,10.093333333333334,5.046666666666667,gamble,lose,10.093333333333334,112.7925,402.19270304361453,None,402.19270304361453,None,402.19270304361453,None,402.19270304361453,None,402.19270304361453,None,402.19270304361453,None,402.19270304361453,None,1,1.2506906833095854,402.19270304361453,None,403.4764924487208,None,403.4764924487208,None,403.4764924487208,None,403.4764924487208,None,403.4764924487208,None,403.4764924487208,None,403.4764924487208,None,407.47802356738794,None,407.47802356738794,None,407.47802356738794,None,407.47802356738794,None,407.47802356738794,None,407.47802356738794,None,407.47802356738794,None,408.4617146737164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,6.9,,,,,,,,,0,0,0,0,0,25,25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.57,-0.43000000000000005,-11.249999999999995,17.269999999999996,6.9,-10.369999999999996,-1.7349999999999977,certain,certain,-1.7349999999999977,111.0575,410.47916110696315,None,410.47916110696315,None,410.47916110696315,None,410.47916110696315,None,410.47916110696315,None,410.47916110696315,None,410.47916110696315,None,3,1.1840603027158068,410.47916110696315,None,411.69627245400807,None,411.69627245400807,None,411.69627245400807,None,411.69627245400807,None,411.69627245400807,None,411.69627245400807,None,411.69627245400807,None,415.6978154120461,None,415.6978154120461,None,415.6978154120461,None,415.6978154120461,None,415.6978154120461,None,415.6978154120461,None,415.6978154120461,None,416.6815065183746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
,,,1,1,3.3,,,,,,,,,0,0,0,0,0,26,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.57,-0.43000000000000005,-11.679999999999994,-2.478333333333333,3.3,0.8216666666666668,0.4108333333333334,gamble,lose,0.8216666666666668,111.87916666666668,418.69892671301386,None,418.69892671301386,None,418.69892671301386,None,418.69892671301386,None,418.69892671301386,None,418.69892671301386,None,418.69892671301386,None,1,1.0506683484982204,418.69892671301386,None,419.7826909034593,None,419.7826909034593,None,419.7826909034593,None,419.7826909034593,None,419.7826909034593,None,419.7826909034593,None,419.7826909034593,None,423.76755154766215,None,423.76755154766215,None,423.76755154766215,None,423.76755154766215,None,423.76755154766215,None,423.76755154766215,None,423.76755154766215,None,433.2711417569499,None,424.76795504622896,None,425.76832430661307,None,0.56,7.502764973125522,428.7694637660843,None,None,428.7694637660843,None,,,,,,,,,,,,,,,,,,,,24252,2019_Dec_11_1635,Mmi_3levels,3.1.5,59.97294164579859,
